"SubjID","P_true","x1","x2","CE"
1,0.1,25,0,7.5
1,0.99,75,50,51.5
1,0.9,150,50,68
1,0.25,75,50,51.5
1,0.05,150,100,101
1,0.75,200,0,12
1,0.75,800,0,48
1,0.95,100,0,34
1,0.95,150,0,15
1,0.9,150,100,107
1,0.5,150,100,105
1,0.25,800,0,16
1,0.99,800,0,336
1,0.4,50,0,9
1,0.5,75,0,1.5
1,0.5,50,25,25.5
1,0.01,800,0,16
1,0.01,75,50,50.5
1,0.25,200,150,151
1,0.1,400,0,8
1,0.9,25,0,3.5
1,0.75,25,0,2.5
1,0.9,400,0,56
1,0.9,50,25,37.5
1,0.25,150,50,52
1,0.25,150,0,3
1,0.99,400,0,216
1,0.99,50,25,29.5
1,0.01,150,100,103
1,0.1,100,50,51
1,0.25,150,100,103
1,0.5,50,0,3
1,0.1,100,0,6
1,0.25,25,0,0.5
1,0.25,100,50,57
1,0.99,200,100,110
1,0.99,150,0,39
1,0.05,75,0,1.5
1,0.1,150,100,101
1,0.01,400,0,8
1,0.5,100,0,6
1,0.05,200,100,106
1,0.75,50,25,26.5
1,0.1,200,0,4
1,0.9,800,0,112
1,0.1,75,0,4.5
1,0.01,100,50,51
1,0.5,100,50,51
1,0.95,150,100,105
1,0.95,200,100,106
1,0.9,200,100,118
1,0.1,50,0,1
1,0.75,400,0,8
1,0.9,75,50,50.5
1,0.5,150,50,52
1,0.6,75,0,25.5
1,0.95,50,0,25
1,0.05,200,0,4
1,0.6,150,100,101
1,0.9,50,0,3
1,0.4,25,0,0.5
1,0.1,150,0,3
1,0.75,150,0,3
1,0.95,100,50,55
1,0.95,25,0,1.5
1,0.6,150,50,64
1,0.01,150,0,3
1,0.99,25,0,6.5
1,0.01,100,0,2
1,0.1,75,50,50.5
1,0.01,50,25,25.5
1,0.05,200,150,151
1,0.25,50,25,25.5
1,0.75,100,0,6
1,0.01,25,0,1.5
1,0.05,800,0,16
1,0.4,150,0,15
1,0.6,400,0,40
1,0.99,200,150,155
1,0.25,200,0,4
1,0.75,100,50,69
1,0.5,400,0,8
1,0.4,75,50,50.5
1,0.99,200,0,124
1,0.05,50,25,25.5
1,0.6,75,50,53.5
1,0.99,100,0,46
1,0.1,200,150,171
1,0.4,800,0,48
1,0.05,100,50,53
1,0.99,100,50,59
1,0.4,200,100,102
1,0.4,150,50,52
1,0.75,50,0,19
2,0.01,75,0,73.5
2,0.6,75,0,73.5
2,0.95,75,50,73.5
2,0.99,100,50,99
2,0.75,100,0,98
2,0.95,100,0,98
2,0.6,800,0,784
2,0.4,800,0,784
2,0.4,50,25,48.5
2,0.99,800,0,784
2,0.95,800,0,784
2,0.5,200,100,198
2,0.6,100,0,98
2,0.99,200,100,198
2,0.75,75,50,73.5
2,0.9,75,50,73.5
2,0.1,50,25,47.5
2,0.5,150,100,149
2,0.1,150,50,148
2,0.05,100,0,98
2,0.1,100,50,99
2,0.05,75,50,72.5
2,0.99,150,50,148
2,0.6,150,100,149
2,0.1,800,0,784
2,0.95,200,100,198
2,0.9,150,0,147
2,0.6,200,100,198
2,0.5,200,0,196
2,0.9,50,0,49
2,0.05,800,0,784
2,0.1,25,0,22.5
2,0.01,200,100,198
2,0.25,25,0,23.5
2,0.25,75,0,73.5
2,0.9,50,25,48.5
2,0.9,200,0,196
2,0.5,75,0,73.5
2,0.25,400,0,392
2,0.25,100,50,99
2,0.5,100,0,98
2,0.01,400,0,392
2,0.95,200,0,196
2,0.5,50,0,49
2,0.95,200,150,199
2,0.25,50,0,49
2,0.6,25,0,23.5
2,0.4,75,50,73.5
2,0.9,400,0,392
2,0.75,200,0,196
2,0.01,75,50,72.5
2,0.4,200,100,198
2,0.95,75,0,73.5
2,0.05,150,100,147
2,0.1,200,100,198
2,0.4,150,50,148
2,0.1,150,100,149
2,0.75,50,25,48.5
2,0.75,100,50,99
2,0.75,200,100,198
2,0.01,150,0,147
2,0.9,150,50,148
2,0.95,100,50,99
2,0.6,75,50,73.5
2,0.75,150,100,149
2,0.5,50,25,48.5
2,0.75,400,0,392
2,0.75,200,150,199
2,0.9,800,0,784
2,0.01,50,0,47
2,0.01,50,25,47.5
2,0.4,50,0,49
2,0.75,50,0,49
2,0.1,400,0,392
2,0.5,200,150,199
2,0.5,150,0,147
2,0.9,100,50,99
2,0.95,400,0,392
2,0.6,200,0,196
2,0.6,200,150,199
2,0.99,150,100,149
2,0.99,150,0,147
2,0.95,50,0,49
2,0.01,25,0,22.5
2,0.9,100,0,98
2,0.6,150,50,148
2,0.99,200,0,196
2,0.99,200,150,199
2,0.95,150,0,147
2,0.05,75,0,73.5
2,0.99,50,25,49.5
2,0.1,75,0,73.5
2,0.4,100,0,98
2,0.05,150,0,147
2,0.01,150,50,148
2,0.75,75,0,73.5
2,0.4,200,0,196
2,0.25,100,0,98
2,0.95,150,100,149
2,0.25,150,0,147
2,0.6,400,0,392
2,0.9,200,100,198
2,0.6,150,0,147
2,0.9,25,0,23.5
2,0.99,50,0,49
2,0.05,25,0,22.5
2,0.4,200,150,199
2,0.4,150,0,147
2,0.75,150,0,147
2,0.1,150,0,147
2,0.6,100,50,99
2,0.1,200,0,196
2,0.1,200,150,199
2,0.99,75,50,74.5
2,0.4,150,100,149
2,0.99,100,0,98
2,0.01,200,0,196
2,0.6,50,25,48.5
2,0.05,50,0,47
2,0.99,400,0,392
2,0.05,50,25,47.5
2,0.05,200,100,198
2,0.01,100,0,98
2,0.05,150,50,148
2,0.9,75,0,73.5
2,0.9,200,150,199
2,0.25,75,50,73.5
2,0.95,25,0,23.5
2,0.5,75,50,73.5
2,0.6,50,0,49
2,0.75,25,0,23.5
2,0.01,200,150,197
2,0.25,200,0,196
2,0.01,800,0,784
2,0.25,150,50,148
2,0.05,100,50,97
2,0.4,100,50,99
2,0.4,75,0,73.5
2,0.05,200,0,196
2,0.5,150,50,148
2,0.05,400,0,392
2,0.1,75,50,72.5
2,0.5,400,0,392
2,0.25,50,25,48.5
2,0.25,200,150,199
2,0.4,400,0,392
2,0.75,800,0,784
2,0.75,150,50,148
2,0.9,150,100,149
2,0.95,150,50,148
2,0.95,50,25,48.5
2,0.25,150,100,149
2,0.99,75,0,73.5
2,0.5,100,50,99
2,0.99,25,0,24.5
2,0.5,800,0,784
2,0.05,200,150,197
2,0.25,800,0,784
2,0.25,200,100,198
2,0.01,150,100,147
2,0.1,50,0,49
2,0.4,25,0,23.5
2,0.01,100,50,97
2,0.5,25,0,23.5
2,0.1,100,0,98
2,0.01,25,0,22.5
2,0.5,100,50,99
2,0.25,100,0,98
2,0.95,100,50,99
2,0.5,75,50,73.5
2,0.4,150,100,149
2,0.1,150,0,147
2,0.01,100,0,98
2,0.5,50,0,49
2,0.95,25,0,23.5
2,0.05,100,50,97
2,0.99,75,50,74.5
2,0.01,100,50,97
2,0.95,150,50,148
2,0.01,400,0,392
2,0.95,50,0,49
2,0.25,50,25,48.5
2,0.5,400,0,392
2,0.9,100,50,99
2,0.6,150,50,148
2,0.9,150,50,148
2,0.75,400,0,392
2,0.05,150,0,147
2,0.99,50,0,49
2,0.6,200,100,198
2,0.9,150,0,147
2,0.1,150,100,149
2,0.25,75,50,73.5
2,0.99,50,25,48.5
2,0.5,200,150,199
2,0.75,150,50,148
2,0.9,150,100,149
2,0.01,150,50,148
2,0.25,200,0,196
2,0.25,75,0,73.5
2,0.99,150,100,149
2,0.1,200,150,199
2,0.4,200,100,198
2,0.05,100,0,98
2,0.9,200,0,196
2,0.6,100,50,99
2,0.05,400,0,392
2,0.05,50,0,47
2,0.99,800,0,784
2,0.01,200,100,198
2,0.1,150,50,148
2,0.75,100,50,99
2,0.1,400,0,392
2,0.95,50,25,48.5
2,0.05,75,50,72.5
2,0.4,150,50,148
2,0.6,800,0,784
2,0.75,200,0,196
2,0.4,100,50,99
2,0.9,800,0,784
2,0.1,50,0,49
2,0.01,800,0,784
2,0.25,200,150,199
2,0.75,150,100,149
2,0.6,150,100,149
2,0.95,200,100,198
2,0.6,50,25,48.5
2,0.01,150,0,147
2,0.99,100,50,99
2,0.5,50,25,48.5
2,0.99,200,150,199
2,0.4,400,0,392
2,0.99,75,0,73.5
2,0.1,75,0,73.5
2,0.4,75,0,73.5
2,0.5,150,50,148
2,0.75,800,0,784
2,0.99,25,0,24.5
2,0.4,100,0,98
2,0.95,400,0,392
2,0.9,100,0,98
2,0.4,50,0,49
2,0.05,25,0,22.5
2,0.95,100,0,98
2,0.95,75,50,73.5
2,0.25,400,0,392
2,0.05,150,100,147
2,0.01,200,0,196
2,0.99,400,0,392
2,0.95,200,150,199
2,0.5,25,0,23.5
2,0.4,200,150,199
2,0.75,25,0,23.5
2,0.01,200,150,197
2,0.25,800,0,784
2,0.05,200,100,198
2,0.6,50,0,49
2,0.25,150,0,147
2,0.75,75,0,73.5
2,0.25,50,0,49
2,0.99,200,100,198
2,0.95,800,0,784
2,0.5,800,0,784
2,0.05,200,0,196
2,0.6,200,150,199
2,0.1,100,0,98
2,0.75,200,100,198
2,0.5,100,0,98
2,0.6,25,0,23.5
2,0.75,75,50,73.5
2,0.75,100,0,98
2,0.05,75,0,73.5
2,0.05,150,50,148
2,0.5,150,0,147
2,0.1,100,50,99
2,0.9,50,25,48.5
2,0.1,25,0,22.5
2,0.4,50,25,48.5
2,0.25,150,100,149
2,0.5,75,0,73.5
2,0.1,200,0,196
2,0.95,200,0,196
2,0.25,200,100,198
2,0.6,75,0,73.5
2,0.4,25,0,23.5
2,0.99,100,0,98
2,0.1,50,25,47.5
2,0.9,75,0,73.5
2,0.01,50,0,47
2,0.6,200,0,196
2,0.75,50,25,48.5
2,0.4,75,50,73.5
2,0.9,200,150,199
2,0.95,150,0,147
2,0.95,150,100,149
2,0.6,100,0,98
2,0.1,800,0,784
2,0.95,75,0,73.5
2,0.6,400,0,392
2,0.99,150,50,148
2,0.1,75,50,72.5
2,0.6,75,50,73.5
2,0.05,50,25,47.5
2,0.75,200,150,199
2,0.9,200,100,198
2,0.1,200,100,198
2,0.9,50,0,49
2,0.4,200,0,196
2,0.75,150,0,147
2,0.99,200,0,196
2,0.05,800,0,784
2,0.25,150,50,148
2,0.01,75,0,73.5
2,0.4,150,0,147
2,0.6,150,0,147
2,0.9,25,0,23.5
2,0.75,50,0,49
2,0.9,75,50,73.5
2,0.4,800,0,784
2,0.5,150,100,149
2,0.99,150,0,147
2,0.5,200,0,196
2,0.01,50,25,47.5
2,0.25,100,50,99
2,0.9,400,0,392
2,0.05,200,150,197
2,0.01,150,100,147
2,0.25,25,0,23.5
2,0.5,200,100,198
2,0.01,75,50,72.5
3,0.25,100,0,2
3,0.95,75,50,54.5
3,0.05,50,0,1
3,0.95,50,25,29.5
3,0.99,100,50,59
3,0.9,75,50,54.5
3,0.05,100,0,2
3,0.75,200,0,4
3,0.75,50,25,28.5
3,0.75,150,100,103
3,0.05,150,50,52
3,0.01,100,0,2
3,0.99,50,25,32.5
3,0.9,50,0,5
3,0.95,200,150,157
3,0.01,200,0,4
3,0.1,200,100,102
3,0.5,100,0,2
3,0.75,400,0,8
3,0.1,50,25,25.5
3,0.25,50,0,1
3,0.6,25,0,2.5
3,0.99,200,150,159
3,0.99,75,50,57.5
3,0.1,200,0,4
3,0.25,200,150,151
3,0.6,75,50,52.5
3,0.75,50,0,3
3,0.25,150,100,101
3,0.4,100,0,2
3,0.99,200,100,114
3,0.95,200,100,110
3,0.5,75,50,52.5
3,0.75,75,50,53.5
3,0.01,400,0,8
3,0.6,200,0,4
3,0.4,150,100,103
3,0.4,150,50,52
3,0.5,50,0,3
3,0.6,50,25,27.5
3,0.4,75,0,1.5
3,0.05,200,0,4
3,0.05,800,0,16
3,0.5,100,50,53
3,0.01,75,0,1.5
3,0.01,50,25,25.5
3,0.1,25,0,0.5
3,0.75,75,0,4.5
3,0.9,25,0,4.5
3,0.95,75,0,7.5
3,0.01,150,100,101
3,0.95,150,50,60
3,0.01,200,100,102
3,0.25,50,25,26.5
3,0.1,100,0,2
3,0.75,200,150,155
3,0.99,150,50,64
3,0.05,75,50,50.5
3,0.25,150,50,52
3,0.1,150,100,101
3,0.99,400,0,24
3,0.6,150,50,52
3,0.99,200,0,12
3,0.75,150,0,3
3,0.5,25,0,2.5
3,0.75,100,50,53
3,0.75,150,50,56
3,0.01,50,0,1
3,0.9,150,50,56
3,0.9,75,0,4.5
3,0.9,200,0,4
3,0.95,150,100,107
3,0.95,25,0,3.5
3,0.05,150,100,101
3,0.1,75,50,51.5
3,0.25,800,0,16
3,0.4,75,50,51.5
3,0.4,400,0,8
3,0.6,75,0,4.5
3,0.5,200,150,153
3,0.9,800,0,16
3,0.25,200,0,4
3,0.6,150,100,103
3,0.25,75,50,51.5
3,0.99,150,0,15
3,0.9,400,0,8
3,0.4,25,0,1.5
3,0.25,150,0,3
3,0.25,100,50,51
3,0.1,50,0,1
3,0.4,200,0,4
3,0.05,400,0,8
3,0.5,200,100,102
3,0.01,200,150,151
3,0.75,100,0,6
3,0.01,25,0,1.5
3,0.5,50,25,27.5
3,0.05,50,25,25.5
3,0.9,100,0,6
3,0.4,200,150,153
3,0.1,150,50,52
3,0.1,150,0,3
3,0.9,150,100,105
3,0.9,200,100,106
3,0.4,100,50,53
3,0.05,75,0,1.5
3,0.01,800,0,16
3,0.4,150,0,3
3,0.4,800,0,16
3,0.4,50,0,3
3,0.9,150,0,9
3,0.99,50,0,9
3,0.95,100,50,57
3,0.95,50,0,7
3,0.9,100,50,55
3,0.6,50,0,3
3,0.5,400,0,8
3,0.01,75,50,50.5
3,0.5,150,0,3
3,0.01,150,50,52
3,0.6,100,0,2
3,0.1,800,0,16
3,0.5,800,0,16
3,0.5,150,50,52
3,0.1,400,0,8
3,0.95,400,0,8
3,0.4,50,25,27.5
3,0.95,200,0,12
3,0.9,200,150,155
3,0.4,200,100,102
3,0.6,800,0,16
3,0.6,200,150,153
3,0.99,75,0,13.5
3,0.5,75,0,4.5
3,0.05,100,50,51
3,0.05,200,150,151
3,0.25,75,0,1.5
3,0.01,150,0,3
3,0.1,100,50,51
3,0.99,25,0,7.5
3,0.75,25,0,3.5
3,0.99,150,100,109
3,0.75,200,100,106
3,0.6,100,50,53
3,0.25,25,0,1.5
3,0.95,800,0,16
3,0.1,200,150,151
3,0.6,400,0,8
3,0.05,150,0,3
3,0.95,100,0,10
3,0.9,50,25,29.5
3,0.6,200,100,102
3,0.99,800,0,16
3,0.25,400,0,8
3,0.75,800,0,16
3,0.5,150,100,103
3,0.05,200,100,102
3,0.99,100,0,14
3,0.05,25,0,1.5
3,0.01,100,50,51
3,0.5,200,0,4
3,0.25,200,100,102
3,0.6,150,0,3
3,0.1,75,0,1.5
3,0.95,150,0,9
3,0.75,800,0,16
3,0.4,400,0,8
3,0.5,150,50,52
3,0.1,150,100,101
3,0.05,150,50,52
3,0.5,200,100,102
3,0.01,800,0,16
3,0.1,100,50,51
3,0.75,50,0,5
3,0.95,400,0,8
3,0.75,150,100,103
3,0.75,150,50,56
3,0.95,100,50,57
3,0.25,200,0,4
3,0.05,150,0,3
3,0.25,150,0,3
3,0.05,100,0,2
3,0.05,400,0,8
3,0.6,150,100,103
3,0.01,150,100,101
3,0.6,150,50,52
3,0.99,150,100,109
3,0.01,25,0,0.5
3,0.5,25,0,2.5
3,0.6,150,0,3
3,0.9,150,50,56
3,0.05,200,100,102
3,0.5,150,100,103
3,0.95,150,100,107
3,0.25,25,0,1.5
3,0.95,50,0,7
3,0.01,50,25,25.5
3,0.4,25,0,1.5
3,0.4,100,50,53
3,0.1,50,25,26.5
3,0.95,200,100,110
3,0.9,800,0,16
3,0.99,100,0,14
3,0.1,800,0,16
3,0.5,200,0,4
3,0.05,75,50,51.5
3,0.25,200,100,102
3,0.6,25,0,2.5
3,0.9,100,50,55
3,0.5,800,0,16
3,0.75,200,100,106
3,0.1,75,50,51.5
3,0.4,150,50,52
3,0.75,50,25,27.5
3,0.05,100,50,51
3,0.95,100,0,10
3,0.05,75,0,1.5
3,0.5,200,150,153
3,0.6,400,0,8
3,0.9,400,0,8
3,0.25,100,50,51
3,0.95,200,0,12
3,0.01,400,0,8
3,0.4,150,0,3
3,0.75,100,50,53
3,0.9,25,0,4.5
3,0.05,200,150,151
3,0.99,50,25,32.5
3,0.1,75,0,1.5
3,0.25,50,0,1
3,0.75,150,0,3
3,0.99,25,0,7.5
3,0.75,75,50,53.5
3,0.25,100,0,2
3,0.99,100,50,59
3,0.99,150,0,15
3,0.6,50,0,3
3,0.4,50,25,26.5
3,0.4,100,0,2
3,0.25,800,0,16
3,0.1,50,0,1
3,0.4,800,0,16
3,0.5,75,0,1.5
3,0.05,25,0,0.5
3,0.1,200,0,4
3,0.75,400,0,8
3,0.99,150,50,64
3,0.05,200,0,4
3,0.5,150,0,3
3,0.4,200,100,102
3,0.1,150,0,3
3,0.25,75,0,1.5
3,0.75,25,0,3.5
3,0.95,150,0,9
3,0.05,800,0,16
3,0.6,100,0,2
3,0.99,75,50,58.5
3,0.95,150,50,60
3,0.1,150,50,52
3,0.6,75,50,52.5
3,0.95,75,0,7.5
3,0.6,200,150,153
3,0.5,100,0,2
3,0.4,200,0,4
3,0.99,200,100,114
3,0.1,400,0,8
3,0.99,50,0,9
3,0.9,200,0,4
3,0.01,150,0,3
3,0.6,75,0,4.5
3,0.75,75,0,4.5
3,0.9,150,100,105
3,0.4,150,100,103
3,0.1,100,0,2
3,0.9,200,150,155
3,0.05,50,0,1
3,0.99,400,0,24
3,0.1,200,100,102
3,0.6,200,100,102
3,0.5,75,50,52.5
3,0.01,75,50,50.5
3,0.25,75,50,51.5
3,0.99,200,150,159
3,0.01,100,50,51
3,0.25,50,25,26.5
3,0.75,100,0,6
3,0.01,150,50,52
3,0.9,75,0,4.5
3,0.95,200,150,157
3,0.1,200,150,151
3,0.95,75,50,54.5
3,0.75,200,0,4
3,0.6,200,0,4
3,0.6,100,50,53
3,0.05,50,25,25.5
3,0.9,50,25,29.5
3,0.1,25,0,1.5
3,0.9,150,0,9
3,0.99,200,0,20
3,0.9,50,0,5
3,0.01,200,100,102
3,0.75,200,150,153
3,0.4,75,0,1.5
3,0.05,150,100,101
3,0.5,50,25,27.5
3,0.4,75,50,52.5
3,0.99,800,0,16
3,0.25,200,150,151
3,0.25,150,50,52
3,0.9,100,0,6
3,0.95,50,25,29.5
3,0.99,75,0,10.5
3,0.25,150,100,101
3,0.6,800,0,16
3,0.01,200,150,151
3,0.4,50,0,3
3,0.9,200,100,106
3,0.01,75,0,1.5
3,0.95,800,0,16
3,0.9,75,50,54.5
3,0.25,400,0,8
3,0.5,100,50,53
3,0.5,50,0,3
3,0.01,100,0,2
3,0.6,50,25,27.5
3,0.5,400,0,8
3,0.01,200,0,4
3,0.01,50,0,1
3,0.4,200,150,153
3,0.95,25,0,4.5
4,0.95,150,100,113
4,0.75,50,0,5
4,0.5,800,0,176
4,0.75,200,0,44
4,0.95,50,25,28.5
4,0.4,75,50,51.5
4,0.6,200,150,157
4,0.95,200,100,126
4,0.01,150,100,101
4,0.1,150,0,21
4,0.6,25,0,0.5
4,0.95,50,0,9
4,0.01,100,0,2
4,0.75,200,100,114
4,0.99,200,150,165
4,0.01,50,0,1
4,0.99,150,100,109
4,0.25,200,150,155
4,0.99,100,0,22
4,0.95,25,0,6.5
4,0.9,150,100,109
4,0.4,50,25,31.5
4,0.9,50,25,29.5
4,0.1,100,50,51
4,0.4,75,0,7.5
4,0.05,50,0,5
4,0.05,25,0,2.5
4,0.75,50,25,30.5
4,0.75,400,0,104
4,0.1,75,50,52.5
4,0.01,200,0,12
4,0.9,100,50,63
4,0.5,150,50,64
4,0.1,150,50,60
4,0.9,200,100,122
4,0.01,75,0,1.5
4,0.5,75,50,58.5
4,0.95,150,50,76
4,0.99,150,50,76
4,0.25,75,0,13.5
4,0.9,150,0,57
4,0.9,400,0,104
4,0.05,200,0,44
4,0.75,100,50,67
4,0.05,150,50,56
4,0.75,150,0,21
4,0.25,150,50,52
4,0.4,200,150,159
4,0.1,200,150,167
4,0.01,25,0,1.5
4,0.1,400,0,24
4,0.75,75,0,13.5
4,0.01,200,150,153
4,0.95,100,0,14
4,0.5,100,50,55
4,0.25,50,25,26.5
4,0.01,75,50,50.5
4,0.05,75,0,13.5
4,0.1,150,100,109
4,0.4,150,100,107
4,0.25,25,0,1.5
4,0.05,200,150,153
4,0.6,150,100,111
4,0.6,800,0,208
4,0.05,150,0,9
4,0.5,200,150,153
4,0.5,50,0,7
4,0.01,150,50,52
4,0.99,75,50,54.5
4,0.25,100,50,53
4,0.4,50,0,9
4,0.6,200,0,28
4,0.1,200,100,126
4,0.9,200,150,155
4,0.25,150,0,9
4,0.4,400,0,40
4,0.01,150,0,9
4,0.75,150,100,109
4,0.4,200,100,118
4,0.05,400,0,56
4,0.25,200,0,36
4,0.95,150,0,39
4,0.5,100,0,14
4,0.99,25,0,4.5
4,0.6,400,0,72
4,0.6,100,0,14
4,0.99,50,0,9
4,0.95,800,0,272
4,0.25,50,0,29
4,0.5,150,0,21
4,0.1,800,0,112
4,0.01,400,0,24
4,0.1,75,0,4.5
4,0.1,200,0,28
4,0.6,50,0,5
4,0.75,100,0,18
4,0.25,400,0,56
4,0.4,800,0,176
4,0.95,75,0,22.5
4,0.9,800,0,176
4,0.5,75,0,7.5
4,0.6,75,50,51.5
4,0.25,200,100,114
4,0.25,100,0,10
4,0.75,75,50,53.5
4,0.05,150,100,107
4,0.25,800,0,144
4,0.1,100,0,6
4,0.5,200,100,114
4,0.01,800,0,80
4,0.4,100,0,10
4,0.75,150,50,64
4,0.25,75,50,52.5
4,0.5,25,0,2.5
4,0.75,200,150,157
4,0.75,800,0,208
4,0.05,200,100,114
4,0.6,150,0,27
4,0.9,50,0,11
4,0.95,200,0,68
4,0.9,75,0,16.5
4,0.01,50,25,26.5
4,0.1,50,0,7
4,0.99,100,50,65
