"SubjID","P_true","x1","x2","CE"
3,0.25,50,0,3
3,0.6,25,0,13.5
3,0.99,200,150,191
3,0.99,75,50,72.5
3,0.1,200,0,12
3,0.25,200,150,153
3,0.6,75,50,57.5
3,0.75,50,0,39
3,0.25,150,100,101
3,0.4,100,0,62
3,0.99,200,100,178
3,0.95,200,100,198
3,0.5,75,50,59.5
3,0.75,75,50,61.5
3,0.01,400,0,8
3,0.6,200,0,84
3,0.4,150,100,109
3,0.4,150,50,56
3,0.5,50,0,33
3,0.6,50,25,33.5
3,0.4,75,0,7.5
3,0.05,200,0,20
3,0.05,800,0,16
3,0.5,100,50,65
3,0.01,75,0,1.5
3,0.01,50,25,26.5
3,0.1,25,0,0.5
3,0.75,75,0,55.5
3,0.9,25,0,6.5
3,0.95,75,0,73.5
3,0.01,150,100,101
3,0.95,150,50,108
3,0.01,200,100,134
3,0.25,50,25,25.5
3,0.1,100,0,2
3,0.75,200,150,191
3,0.99,150,50,144
3,0.05,75,50,58.5
3,0.25,150,50,68
3,0.1,150,100,101
3,0.99,400,0,328
3,0.6,150,50,92
3,0.99,200,0,196
3,0.75,150,0,123
3,0.5,25,0,8.5
3,0.75,100,50,77
3,0.75,150,50,116
3,0.01,50,0,9
3,0.9,150,50,144
3,0.9,75,0,52.5
3,0.9,200,0,196
3,0.95,150,100,149
3,0.95,25,0,7.5
3,0.05,150,100,111
3,0.1,75,50,50.5
3,0.25,800,0,16
3,0.4,75,50,50.5
3,0.4,400,0,24
3,0.6,75,0,31.5
3,0.5,200,150,165
3,0.9,800,0,752
3,0.25,200,0,4
3,0.6,150,100,107
3,0.25,75,50,51.5
3,0.99,150,0,147
3,0.9,400,0,376
3,0.4,25,0,11.5
3,0.25,150,0,3
3,0.25,100,50,53
3,0.1,50,0,23
3,0.4,200,0,36
3,0.05,400,0,8
3,0.5,200,100,126
3,0.01,200,150,151
3,0.75,100,0,90
3,0.01,25,0,12.5
3,0.5,50,25,32.5
3,0.05,50,25,25.5
3,0.9,100,0,86
3,0.4,200,150,163
3,0.1,150,50,52
3,0.1,150,0,9
3,0.9,150,100,149
3,0.9,200,100,182
3,0.4,100,50,59
3,0.05,75,0,22.5
3,0.01,800,0,16
3,0.4,150,0,3
3,0.4,800,0,48
3,0.4,50,0,7
3,0.9,150,0,27
3,0.99,50,0,35
3,0.95,100,50,57
3,0.95,50,0,49
3,0.9,100,50,99
3,0.6,50,0,13
3,0.5,400,0,104
3,0.01,75,50,51.5
3,0.5,150,0,33
3,0.01,150,50,52
3,0.6,100,0,14
3,0.1,800,0,16
3,0.5,800,0,80
3,0.5,150,50,120
3,0.1,400,0,8
3,0.95,400,0,312
3,0.4,50,25,29.5
3,0.95,200,0,196
3,0.9,200,150,199
3,0.4,200,100,110
3,0.6,800,0,240
3,0.6,200,150,179
3,0.99,75,0,70.5
3,0.5,75,0,22.5
3,0.05,100,50,51
3,0.05,200,150,151
3,0.25,75,0,7.5
3,0.01,150,0,3
3,0.1,100,50,55
3,0.99,25,0,24.5
3,0.75,25,0,20.5
3,0.99,150,100,141
3,0.75,200,100,166
3,0.6,100,50,75
3,0.25,25,0,0.5
3,0.95,800,0,720
3,0.1,200,150,151
3,0.6,400,0,88
3,0.05,150,0,3
3,0.95,100,0,98
3,0.9,50,25,39.5
3,0.6,200,100,122
3,0.99,800,0,784
3,0.25,400,0,24
3,0.75,800,0,464
3,0.5,150,100,125
3,0.05,200,100,102
3,0.99,100,0,74
3,0.05,25,0,1.5
3,0.01,100,50,55
3,0.5,200,0,28
3,0.25,200,100,114
3,0.6,150,0,15
3,0.1,75,0,16.5
3,0.95,150,0,135
3,0.75,800,0,624
3,0.4,400,0,40
3,0.5,150,50,72
3,0.1,150,100,135
3,0.05,150,50,60
3,0.5,200,100,122
3,0.01,800,0,16
3,0.1,100,50,55
3,0.75,50,0,37
3,0.95,400,0,312
3,0.75,150,100,121
3,0.75,150,50,124
3,0.95,100,50,89
3,0.25,200,0,4
3,0.05,150,0,3
3,0.25,150,0,3
3,0.05,100,0,2
3,0.05,400,0,8
3,0.6,150,100,117
3,0.01,150,100,101
3,0.6,150,50,128
3,0.99,150,100,149
3,0.01,25,0,20.5
3,0.5,25,0,24.5
3,0.6,150,0,81
3,0.9,150,50,148
3,0.05,200,100,126
3,0.5,150,100,127
3,0.95,150,100,141
3,0.25,25,0,5.5
3,0.95,50,0,21
3,0.01,50,25,30.5
3,0.4,25,0,4.5
3,0.4,100,50,97
3,0.1,50,25,31.5
3,0.95,200,100,186
3,0.9,800,0,784
3,0.99,100,0,94
3,0.1,800,0,16
3,0.5,200,0,12
3,0.05,75,50,55.5
3,0.25,200,100,134
3,0.6,25,0,10.5
3,0.9,100,50,51
3,0.5,800,0,112
3,0.75,200,100,158
3,0.1,75,50,60.5
3,0.4,150,50,64
3,0.75,50,25,42.5
3,0.05,100,50,53
3,0.95,100,0,98
3,0.05,75,0,1.5
3,0.5,200,150,183
3,0.6,400,0,88
3,0.9,400,0,344
3,0.25,100,50,57
3,0.95,200,0,164
3,0.01,400,0,8
3,0.4,150,0,39
3,0.75,100,50,91
3,0.9,25,0,20.5
3,0.05,200,150,161
3,0.99,50,25,47.5
3,0.1,75,0,7.5
3,0.25,50,0,9
3,0.75,150,0,93
3,0.99,25,0,23.5
3,0.75,75,50,56.5
3,0.25,100,0,2
3,0.99,100,50,99
3,0.99,150,0,141
3,0.6,50,0,21
3,0.4,50,25,29.5
3,0.4,100,0,10
3,0.25,800,0,16
3,0.1,50,0,1
3,0.4,800,0,16
3,0.5,75,0,13.5
3,0.05,25,0,1.5
3,0.1,200,0,4
3,0.75,400,0,296
3,0.99,150,50,112
3,0.05,200,0,4
3,0.5,150,0,27
3,0.4,200,100,106
3,0.1,150,0,3
3,0.25,75,0,7.5
3,0.75,25,0,20.5
3,0.95,150,0,117
3,0.05,800,0,16
3,0.6,100,0,54
3,0.99,75,50,70.5
3,0.95,150,50,116
3,0.1,150,50,68
3,0.6,75,50,62.5
3,0.95,75,0,73.5
3,0.6,200,150,169
3,0.5,100,0,34
3,0.4,200,0,60
3,0.99,200,100,190
3,0.1,400,0,40
3,0.99,50,0,1
3,0.9,200,0,132
3,0.01,150,0,9
3,0.6,75,0,46.5
3,0.75,75,0,55.5
3,0.9,150,100,149
3,0.4,150,100,109
3,0.1,100,0,58
3,0.9,200,150,159
3,0.05,50,0,3
3,0.99,400,0,392
3,0.1,200,100,114
3,0.6,200,100,118
3,0.5,75,50,56.5
3,0.01,75,50,61.5
3,0.25,75,50,53.5
3,0.99,200,150,199
3,0.01,100,50,51
3,0.25,50,25,36.5
3,0.75,100,0,90
3,0.01,150,50,52
3,0.9,75,0,49.5
3,0.95,200,150,193
3,0.1,200,150,153
3,0.95,75,50,68.5
3,0.75,200,0,132
3,0.6,200,0,68
3,0.6,100,50,57
3,0.05,50,25,26.5
3,0.9,50,25,47.5
3,0.1,25,0,10.5
3,0.9,150,0,141
3,0.99,200,0,196
3,0.9,50,0,49
3,0.01,200,100,102
3,0.75,200,150,169
3,0.4,75,0,16.5
3,0.05,150,100,101
3,0.5,50,25,32.5
3,0.4,75,50,55.5
3,0.99,800,0,784
3,0.25,200,150,153
3,0.25,150,50,52
3,0.9,100,0,98
3,0.95,50,25,37.5
3,0.99,75,0,73.5
3,0.25,150,100,105
3,0.6,800,0,208
3,0.01,200,150,165
3,0.4,50,0,3
3,0.9,200,100,198
3,0.01,75,0,1.5
3,0.95,800,0,752
3,0.9,75,50,67.5
3,0.25,400,0,8
3,0.5,100,50,71
3,0.5,50,0,35
3,0.01,100,0,6
3,0.6,50,25,40.5
3,0.5,400,0,24
3,0.01,200,0,4
3,0.01,50,0,3
3,0.4,200,150,165
3,0.95,25,0,11.5
4,0.95,150,100,137
4,0.75,50,0,47
4,0.5,800,0,208
4,0.75,200,0,92
4,0.95,50,25,34.5
4,0.4,75,50,51.5
4,0.6,200,150,181
4,0.95,200,100,130
4,0.01,150,100,107
4,0.1,150,0,75
4,0.6,25,0,15.5
4,0.95,50,0,33
4,0.01,100,0,14
4,0.75,200,100,142
4,0.99,200,150,181
4,0.01,50,0,3
4,0.99,150,100,135
4,0.25,200,150,161
4,0.99,100,0,26
4,0.95,25,0,9.5
4,0.9,150,100,143
4,0.4,50,25,32.5
4,0.9,50,25,38.5
4,0.1,100,50,65
4,0.4,75,0,19.5
4,0.05,50,0,5
4,0.05,25,0,9.5
4,0.75,50,25,44.5
4,0.75,400,0,72
4,0.1,75,50,50.5
4,0.01,200,0,12
4,0.9,100,50,67
4,0.5,150,50,92
4,0.1,150,50,72
4,0.9,200,100,126
4,0.01,75,0,10.5
4,0.5,75,50,60.5
4,0.95,150,50,108
4,0.99,150,50,108
4,0.25,75,0,43.5
4,0.9,150,0,45
4,0.9,400,0,152
4,0.05,200,0,28
4,0.75,100,50,79
4,0.05,150,50,56
4,0.75,150,0,63
4,0.25,150,50,68
4,0.4,200,150,171
4,0.1,200,150,197
4,0.01,25,0,3.5
4,0.1,400,0,72
4,0.75,75,0,28.5
4,0.01,200,150,159
4,0.95,100,0,50
4,0.5,100,50,71
4,0.25,50,25,32.5
4,0.01,75,50,51.5
4,0.05,75,0,7.5
4,0.1,150,100,107
4,0.4,150,100,117
4,0.25,25,0,12.5
4,0.05,200,150,153
4,0.6,150,100,121
4,0.6,800,0,208
4,0.05,150,0,57
4,0.5,200,150,175
4,0.5,50,0,5
4,0.01,150,50,68
4,0.99,75,50,66.5
4,0.25,100,50,65
4,0.4,50,0,15
4,0.6,200,0,60
4,0.1,200,100,126
4,0.9,200,150,175
4,0.25,150,0,63
4,0.4,400,0,136
4,0.01,150,0,15
4,0.75,150,100,119
4,0.4,200,100,150
4,0.05,400,0,56
4,0.25,200,0,68
4,0.95,150,0,93
4,0.5,100,0,30
4,0.99,25,0,3.5
4,0.6,400,0,120
4,0.6,100,0,34
4,0.99,50,0,39
4,0.95,800,0,240
4,0.25,50,0,13
4,0.5,150,0,21
4,0.1,800,0,112
4,0.01,400,0,40
4,0.1,75,0,40.5
4,0.1,200,0,52
4,0.6,50,0,9
4,0.75,100,0,38
4,0.25,400,0,88
4,0.4,800,0,144
4,0.95,75,0,16.5
4,0.9,800,0,304
4,0.5,75,0,22.5
4,0.6,75,50,57.5
4,0.25,200,100,130
4,0.25,100,0,42
4,0.75,75,50,69.5
4,0.05,150,100,109
4,0.25,800,0,112
4,0.1,100,0,42
4,0.5,200,100,130
4,0.01,800,0,48
4,0.4,100,0,26
4,0.75,150,50,84
4,0.25,75,50,73.5
4,0.5,25,0,2.5
4,0.75,200,150,177
4,0.75,800,0,176
4,0.05,200,100,126
4,0.6,150,0,39
4,0.9,50,0,27
4,0.95,200,0,84
4,0.9,75,0,34.5
4,0.01,50,25,26.5
4,0.1,50,0,13
4,0.99,100,50,87
