Subject#	Target_color	Block#	Trial#	Numerosity	N_target	P_true	P_reported	RT	
11	1	1	76	300	87	0.29	0.11	0.840159	
11	1	1	77	200	26	0.13	0.1	0.928951	
11	1	1	78	600	300	0.5	0.8	0.529621	
11	1	1	79	600	12	0.02	0.06	1.12907	
11	1	1	80	400	120	0.3	0.35	5.38995	
11	1	1	81	500	235	0.47	0.5	0.856064	
11	1	1	82	600	330	0.55	0.74	1.68938	
11	1	1	83	500	115	0.23	0.6	2.75223	
11	1	1	84	300	270	0.9	0.94	0.575472	
11	1	1	85	300	252	0.84	0.93	1.20002	
11	1	1	86	600	54	0.09	0.25	14.749	
11	1	1	87	400	256	0.64	0.82	0.485493	
11	1	1	88	200	132	0.66	0.76	3.03815	
11	1	1	89	200	140	0.7	0.9	0.719941	
11	1	1	90	500	160	0.32	0.42	0.697208	
11	1	1	91	400	304	0.76	0.9	0.322346	
11	1	1	92	200	190	0.95	0.98	0.302206	
11	1	1	93	600	408	0.68	0.94	0.531706	
11	1	1	94	200	90	0.45	0.5	1.07342	
11	1	1	95	600	534	0.89	0.93	0.778514	
11	1	1	96	600	42	0.07	0.06	1.82669	
11	1	1	97	300	261	0.87	0.975	1.52774	
11	1	1	98	200	84	0.42	0.69	1.91941	
11	1	1	99	500	315	0.63	0.8	2.28883	
11	1	1	100	200	148	0.74	0.8	0.879418	
11	1	2	101	600	78	0.13	0.2	2.48509	
11	1	2	102	600	318	0.53	0.55	0.952943	
11	1	2	103	400	112	0.28	0.25	0.813433	
11	1	2	104	300	132	0.44	0.5	0.370485	
11	1	2	105	500	45	0.09	0.33	0.305952	
11	1	2	106	400	324	0.81	0.86	0.139807	
11	1	2	107	600	348	0.58	0.875	0.522596	
11	1	2	108	400	388	0.97	0.965	0.467223	
11	1	2	109	500	185	0.37	0.5	0.00308856	
11	1	2	110	400	164	0.41	0.5	0.187613	
11	1	2	111	400	364	0.91	0.9	0.380732	
11	1	2	112	500	180	0.36	0.42	0.35234	
11	1	2	113	200	124	0.62	0.5	0.678597	
11	1	2	114	400	368	0.92	0.79	1.76127	
11	1	2	115	300	18	0.06	0.075	0.409344	
11	1	2	116	300	222	0.74	0.85	0.510651	
11	1	2	117	200	110	0.55	0.56	0.287844	
11	1	2	118	200	84	0.42	0.46	1.11428	
11	1	2	119	200	42	0.21	0.35	0.619077	
11	1	2	120	600	450	0.75	0.4	27.5385	
11	1	2	121	300	120	0.4	0.44	0.239039	
11	1	2	122	300	105	0.35	0.6	1.70147	
11	1	2	123	300	219	0.73	0.76	0.218253	
11	1	2	124	500	495	0.99	0.99	0.251693	
11	1	2	125	600	204	0.34	0.43	0.392612	
11	1	2	126	500	125	0.25	0.3	1.32442	
11	1	2	127	500	55	0.11	0.1	0.863414	
11	1	2	128	500	255	0.51	0.79	0.48448	
11	1	2	129	200	126	0.63	0.68	2.12879	
11	1	2	130	500	250	0.5	0.501	0.47689	
11	1	2	131	400	188	0.47	0.499	1.42915	
11	1	2	132	200	30	0.15	0.089	0.619842	
11	1	2	133	400	392	0.98	0.992	0.414335	
11	1	2	134	300	147	0.49	0.05	0.744716	
11	1	2	135	300	15	0.05	0.05	0.320489	
11	1	2	136	500	345	0.69	0.83	1.02882	
11	1	2	137	400	284	0.71	0.8	1.62007	
11	1	2	138	300	228	0.76	0.888	0.864612	
11	1	2	139	400	380	0.95	0.923	0.320328	
11	1	2	140	200	170	0.85	0.93	0.321138	
11	1	2	141	600	162	0.27	0.256	0.946636	
11	1	2	142	500	130	0.26	0.436	0.625182	
11	1	2	143	200	186	0.93	0.985	1.47371	
11	1	2	144	600	390	0.65	0.68	0.750083	
11	1	2	145	400	288	0.72	0.75	1.65526	
11	1	2	146	500	395	0.79	0.86	0.299684	
11	1	2	147	600	384	0.64	0.888	3.81002	
11	1	2	148	600	336	0.56	0.75	1.68879	
11	1	2	149	600	480	0.8	0.76	0.445252	
11	1	2	150	300	90	0.3	0.36	1.08485	
11	1	2	151	500	70	0.14	0.26	0.559734	
11	1	2	152	500	80	0.16	0.2	0.28702	
11	1	2	153	300	114	0.38	0.4	1.1485	
11	1	2	154	500	160	0.32	0.46	0.609733	
11	1	2	155	600	270	0.45	0.5	0.609017	
11	1	2	156	300	282	0.94	0.95	0.816284	
11	1	2	157	200	180	0.9	0.96	0.6094	
11	1	2	158	300	99	0.33	0.15	1.41261	
11	1	2	159	400	16	0.04	0.22	1.16367	
11	1	2	160	300	6	0.02	0.015	0.274945	
11	1	2	161	500	480	0.96	0.985	0.422408	
11	1	2	162	300	69	0.23	0.16	2.08763	
11	1	2	163	200	176	0.88	0.974	0.419447	
11	1	2	164	600	72	0.12	0.12	0.763436	
11	1	2	165	200	36	0.18	0.08	1.03882	
11	1	2	166	300	117	0.39	0.16	0.296291	
11	1	2	167	400	268	0.67	0.64	1.24578	
11	1	2	168	300	234	0.78	0.79	2.8525	
11	1	2	169	400	236	0.59	0.68	0.984722	
11	1	2	170	200	20	0.1	0.1	0.700638	
11	1	2	171	500	145	0.29	0.48	2.08676	
11	1	2	172	600	42	0.07	0.09	2.10674	
11	1	2	173	600	114	0.19	0.03	0.521149	
11	1	2	174	400	356	0.89	0.95	1.49575	
11	1	2	175	200	172	0.86	0.956	1.48417	
11	1	2	176	600	462	0.77	0.4	6.36156	
11	1	2	177	400	332	0.83	0.86	1.29532	
11	1	2	178	600	276	0.46	0.9	0.367786	
11	1	2	179	200	2	0.01	0.001	0.95108	
11	1	2	180	300	180	0.6	0.085	3.35164	
11	1	2	181	200	86	0.43	0.46	0.725083	
11	1	2	182	300	171	0.57	0.64	1.05036	
11	1	2	183	500	270	0.54	0.5	0.0573155	
11	1	2	184	600	18	0.03	0.3	0.322812	
11	1	2	185	600	522	0.87	0.94	0.00299793	
11	1	2	186	400	192	0.48	0.46	1.10563	
11	1	2	187	400	96	0.24	0.35	0.436354	
11	1	2	188	300	60	0.2	0.2	0.255161	
11	1	2	189	500	410	0.82	0.91	0.610939	
11	1	2	190	200	44	0.22	0.05	2.14983	
11	1	2	191	600	396	0.66	0.51	2.24353	
11	1	2	192	200	104	0.52	0.52	3.06769	
11	1	2	193	500	420	0.84	0.9	0.377712	
11	1	2	194	500	40	0.08	0.03	2.42338	
11	1	2	195	200	62	0.31	0.08	1.6986	
11	1	2	196	400	68	0.17	0.1	0.638761	
11	1	2	197	600	366	0.61	0.74	10.1919	
11	1	2	198	200	100	0.5	0.7	1.18726	
11	1	2	199	400	280	0.7	0.833	0.292364	
11	1	2	200	200	136	0.68	0.8	0.758863	
11	1	3	201	600	168	0.28	0.39	1.63947	
11	1	3	202	500	55	0.11	0.065	2.46997	
11	1	3	203	500	480	0.96	0.05	2.63133	
11	1	3	204	400	196	0.49	0.5	0.622564	
11	1	3	205	300	132	0.44	0.44	0.519313	
11	1	3	206	400	268	0.67	0.86	0.370204	
11	1	3	207	600	210	0.35	0.36	0.561699	
11	1	3	208	500	195	0.39	0.45	0.519103	
11	1	3	209	200	42	0.21	0.26	1.50479	
11	1	3	210	500	350	0.7	0.64	1.94762	
11	1	3	211	200	118	0.59	0.58	1.87215	
11	1	3	212	600	504	0.84	0.97	0.586601	
11	1	3	213	200	116	0.58	0.8	1.64113	
11	1	3	214	200	122	0.61	0.068	2.27771	
11	1	3	215	300	39	0.13	0.08	2.78502	
11	1	3	216	400	304	0.76	0.93	0.547262	
11	1	3	217	300	21	0.07	0.06	0.95616	
11	1	3	218	600	276	0.46	0.48	3.40949	
11	1	3	219	200	130	0.65	0.67	1.86246	
11	1	3	220	500	95	0.19	0.35	2.20696	
11	1	3	221	300	12	0.04	0.04	2.16075	
11	1	3	222	500	45	0.09	0.085	0.901437	
11	1	3	223	200	2	0.01	0.004	2.77979	
11	1	3	224	500	330	0.66	0.8	0.658709	
11	1	3	225	500	70	0.14	0.322	3.41808	
11	1	3	226	300	249	0.83	0.89	3.06022	
11	1	3	227	300	93	0.31	0.13	3.05089	
11	1	3	228	400	372	0.93	0.955	1.43188	
11	1	3	229	600	480	0.8	0.94	1.5591	
11	1	3	230	400	216	0.54	0.49	1.48317	
11	1	3	231	500	205	0.41	0.46	0.672263	
11	1	3	232	400	40	0.1	0.13	2.53952	
11	1	3	233	500	225	0.45	0.46	0.639669	
11	1	3	234	200	120	0.6	0.55	1.48474	
11	1	3	235	600	222	0.37	0.43	0.642551	
11	1	3	236	200	124	0.62	0.73	1.42558	
11	1	3	237	500	130	0.26	0.39	1.2255	
11	1	3	238	500	360	0.72	0.9	0.24405	
11	1	3	239	500	255	0.51	0.5	1.07185	
11	1	3	240	500	460	0.92	0.94	0.470605	
11	1	3	241	400	152	0.38	0.43	1.56999	
11	1	3	242	600	426	0.71	0.85	0.456643	
11	1	3	243	300	6	0.02	0.01	1.17775	
11	1	3	244	400	388	0.97	0.5	3.17713	
11	1	3	245	200	94	0.47	0.46	1.23144	
11	1	3	246	400	92	0.23	0.4	4.37816	
11	1	3	247	400	344	0.86	0.91	1.53312	
11	1	3	248	200	164	0.82	0.965	1.51832	
11	1	3	249	200	54	0.27	0.09	2.92373	
11	1	3	250	600	408	0.68	0.7	0.970581	
11	1	3	251	600	102	0.17	0.23	1.49694	
11	1	3	252	400	200	0.5	0.48	0.841468	
11	1	3	253	500	150	0.3	0.3	0.330088	
11	1	3	254	600	18	0.03	0.04	3.03575	
11	1	3	255	600	444	0.74	0.79	1.77667	
11	1	3	256	300	273	0.91	0.94	0.921562	
11	1	3	257	400	312	0.78	0.93	2.57848	
11	1	3	258	600	528	0.88	0.92	1.18381	
11	1	3	259	400	136	0.34	0.4	0.632762	
11	1	3	260	400	380	0.95	0.95	1.07618	
11	1	3	261	400	220	0.55	0.5	0.318553	
11	1	3	262	300	243	0.81	0.9	1.87621	
11	1	3	263	400	340	0.85	0.89	2.23483	
11	1	3	264	300	99	0.33	0.36	1.49882	
11	1	3	265	600	192	0.32	0.37	1.49958	
11	1	3	266	500	110	0.22	0.3	0.329675	
11	1	3	267	400	192	0.48	0.56	0.933561	
11	1	3	268	300	225	0.75	0.78	1.30876	
11	1	3	269	300	18	0.06	0.05	1.18132	
11	1	3	270	600	438	0.73	0.87	0.642427	
11	1	3	271	200	86	0.43	0.5	0.418021	
11	1	3	272	300	156	0.52	0.6	0.85092	
11	1	3	273	200	24	0.12	0.1	0.368133	
11	1	3	274	500	315	0.63	0.87	7.98581	
11	1	3	275	500	395	0.79	0.89	2.95256	
11	1	3	276	200	50	0.25	0.13	1.86976	
11	1	3	277	600	336	0.56	0.7	1.85047	
11	1	3	278	500	200	0.4	0.45	2.76689	
11	1	3	279	600	30	0.05	0.06	1.9632	
11	1	3	280	400	348	0.87	0.94	1.60999	
11	1	3	281	300	192	0.64	0.75	1.54251	
11	1	3	282	300	108	0.36	0.44	1.58364	
11	1	3	283	400	96	0.24	0.3	0.947982	
11	1	3	284	300	60	0.2	0.18	1.63947	
11	1	3	285	200	198	0.99	0.99	4.48975	
11	1	3	286	200	154	0.77	0.975	1.3388	
11	1	3	287	300	87	0.29	0.04	2.53936	
11	1	3	288	500	40	0.08	0.06	2.27182	
11	1	3	289	600	414	0.69	0.74	1.14655	
11	1	3	290	300	159	0.53	0.55	1.73722	
11	1	3	291	300	267	0.89	0.89	1.80424	
11	1	3	292	400	228	0.57	0.71	2.63235	
11	1	3	293	600	96	0.16	0.4	4.63491	
11	1	3	294	300	45	0.15	0.3	1.96256	
11	1	3	295	200	180	0.9	0.96	1.32338	
11	1	3	296	200	188	0.94	0.986	2.41597	
11	1	3	297	200	196	0.98	0.988	2.60116	
11	1	3	298	600	252	0.42	0.488	2.34498	
11	1	3	299	600	108	0.18	0.35	0.898857	
11	1	3	300	200	100	0.5	0.5	0.220091	
11	1	4	301	300	192	0.64	0.62	0.852334	
11	1	4	302	400	308	0.77	0.75	1.33642	
11	1	4	303	300	234	0.78	0.82	1.26975	
11	1	4	304	400	340	0.85	0.92	0.996179	
11	1	4	305	200	56	0.28	0.12	1.36743	
11	1	4	306	500	5	0.01	0.015	0.691676	
11	1	4	307	500	435	0.87	0.9	1.12903	
11	1	4	308	200	192	0.96	0.97	2.00402	
11	1	4	309	300	159	0.53	0.5	0.815832	
11	1	4	310	200	64	0.32	0.34	0.988991	
11	1	4	311	300	21	0.07	0.087	3.21647	
11	1	4	312	600	126	0.21	0.34	5.10365	
11	1	4	313	500	240	0.48	0.4	0.828405	
11	1	4	314	200	182	0.91	0.96	0.635546	
11	1	4	315	500	235	0.47	0.48	2.39658	
11	1	4	316	600	276	0.46	0.5	1.06681	
11	1	4	317	400	32	0.08	0.086	1.16188	
11	1	4	318	400	24	0.06	0.067	3.38722	
11	1	4	319	500	275	0.55	0.54	1.50698	
11	1	4	320	600	456	0.76	0.9	0.469665	
11	1	4	321	400	56	0.14	0.12	0.495322	
11	1	4	322	300	39	0.13	0.095	1.85652	
11	1	4	323	300	102	0.34	0.33	3.45514	
11	1	4	324	600	396	0.66	0.73	2.93208	
11	1	4	325	600	444	0.74	0.86	0.863259	
11	1	4	326	300	90	0.3	0.35	1.94827	
11	1	4	327	200	80	0.4	0.5	1.02499	
11	1	4	328	500	120	0.24	0.4	1.15038	
11	1	4	329	200	8	0.04	0.03	1.4115	
11	1	4	330	500	250	0.5	0.48	1.55651	
11	1	4	331	300	240	0.8	0.9	1.13139	
11	1	4	332	400	216	0.54	0.86	3.21984	
11	1	4	333	600	30	0.05	0.08	4.49296	
11	1	4	334	300	108	0.36	0.35	4.36997	
11	1	4	335	600	300	0.5	0.48	0.576645	
11	1	4	336	300	276	0.92	0.078	1.62634	
11	1	4	337	500	295	0.59	0.8	1.8516	
11	1	4	338	600	258	0.43	0.37	7.44477	
11	1	4	339	400	132	0.33	0.39	2.10532	
11	1	4	340	200	46	0.23	0.1	0.31562	
11	1	4	341	400	248	0.62	0.5	1.2574	
11	1	4	342	600	312	0.52	0.55	1.1865	
11	1	4	343	400	108	0.27	0.43	0.295832	
11	1	4	344	300	75	0.25	0.3	0.521093	
11	1	4	345	400	360	0.9	0.9	0.530772	
11	1	4	346	500	285	0.57	0.56	1.62629	
11	1	4	347	400	164	0.41	0.43	0.60487	
11	1	4	348	300	57	0.19	0.3	0.702054	
11	1	4	349	400	240	0.6	0.46	1.71308	
11	1	4	350	500	145	0.29	0.45	1.25072	
11	1	4	351	500	355	0.71	0.69	1.35378	
11	1	4	352	500	110	0.22	0.4	0.564432	
11	1	4	353	300	252	0.84	0.92	2.52793	
11	1	4	354	600	450	0.75	0.9	0.401293	
11	1	4	355	400	12	0.03	0.04	4.31481	
11	1	4	356	400	80	0.2	0.06	3.49868	
11	1	4	357	600	366	0.61	0.75	1.90235	
11	1	4	358	400	392	0.98	0.975	2.03674	
11	1	4	359	300	30	0.1	0.96	1.65698	
11	1	4	360	200	62	0.31	0.29	2.35962	
11	1	4	361	500	175	0.35	0.45	0.92465	
11	1	4	362	200	164	0.82	0.94	0.351876	
11	1	4	363	200	112	0.56	0.07	0.963363	
11	1	4	364	200	116	0.58	0.7	0.696241	
11	1	4	365	400	68	0.17	0.36	0.384962	
11	1	4	366	200	24	0.12	0.09	3.38439	
11	1	4	367	600	408	0.68	0.89	1.48792	
11	1	4	368	300	249	0.83	0.91	0.26461	
11	1	4	369	500	255	0.51	0.67	2.62999	
11	1	4	370	200	126	0.63	0.67	1.63	
11	1	4	371	200	138	0.69	0.7	1.67093	
11	1	4	372	500	195	0.39	0.46	0.385473	
11	1	4	373	400	316	0.79	0.87	2.26857	
11	1	4	374	500	485	0.97	0.96	0.432974	
11	1	4	375	600	108	0.18	0.34	6.74528	
11	1	4	376	200	172	0.86	0.9	0.0250108	
11	1	4	377	300	195	0.65	0.47	0.506876	
11	1	4	378	500	405	0.81	0.9	1.67153	
11	1	4	379	600	594	0.99	0.982	2.53706	
11	1	4	380	400	372	0.93	0.945	4.05496	
11	1	4	381	600	528	0.88	0.87	4.41004	
11	1	4	382	200	134	0.67	0.67	0.756013	
11	1	4	383	600	90	0.15	0.2	0.607206	
11	1	4	384	500	80	0.16	0.18	0.900461	
11	1	4	385	200	52	0.26	0.16	0.921674	
11	1	4	386	300	216	0.72	0.69	2.30692	
11	1	4	387	400	292	0.73	0.7	1.06932	
11	1	4	388	600	294	0.49	0.5	0.274593	
11	1	4	389	600	12	0.02	0.036	2.84827	
11	1	4	390	300	135	0.45	0.4	3.90156	
11	1	4	391	500	185	0.37	0.41	1.67275	
11	1	4	392	300	282	0.94	0.92	0.0758414	
11	1	4	393	200	76	0.38	0.43	3.20555	
11	1	4	394	500	220	0.44	0.5	0.416127	
11	1	4	395	300	285	0.95	0.96	0.317962	
11	1	4	396	200	84	0.42	0.46	1.06553	
11	1	4	397	600	420	0.7	0.55	0.220787	
11	1	4	398	400	356	0.89	0.9	0.49777	
11	1	4	399	600	54	0.09	0.12	0.335465	
11	1	4	400	200	22	0.11	0.06	2.8889	
11	1	5	401	200	20	0.1	0.03	1.05129	
11	1	5	402	400	184	0.46	0.5	19.5085	
11	1	5	403	500	350	0.7	0.9	1.7727	
11	1	5	404	400	216	0.54	0.6	0.592024	
11	1	5	405	500	35	0.07	0.06	0.78348	
11	1	5	406	200	10	0.05	0.03	1.00504	
11	1	5	407	500	70	0.14	0.13	1.49472	
11	1	5	408	200	32	0.16	0.009	2.91928	
11	1	5	409	400	300	0.75	0.89	1.0713	
11	1	5	410	600	474	0.79	0.979	1.751	
11	1	5	411	500	445	0.89	0.93	0.708709	
11	1	5	412	300	87	0.29	0.39	1.397	
11	1	5	413	300	204	0.68	0.69	0.58515	
11	1	5	414	400	292	0.73	0.8	0.476571	
11	1	5	415	400	224	0.56	0.7	0.990155	
11	1	5	416	300	144	0.48	0.67	0.797273	
11	1	5	417	600	348	0.58	0.75	1.28224	
11	1	5	418	200	188	0.94	0.96	1.90407	
11	1	5	419	600	300	0.5	0.5	0.642678	
11	1	5	420	500	345	0.69	0.79	3.14231	
11	1	5	421	600	546	0.91	0.93	1.79154	
11	1	5	422	300	234	0.78	0.9	0.705368	
11	1	5	423	200	50	0.25	0.16	2.53707	
11	1	5	424	400	188	0.47	0.46	0.633385	
11	1	5	425	600	180	0.3	0.34	1.34065	
11	1	5	426	200	6	0.03	0.015	0.731665	
11	1	5	427	500	255	0.51	0.3	5.76265	
11	1	5	428	400	260	0.65	0.5	2.695	
11	1	5	429	200	52	0.26	0.26	4.04111	
11	1	5	430	600	138	0.23	0.28	1.54838	
11	1	5	431	300	132	0.44	0.05	0.697209	
11	1	5	432	600	318	0.53	0.5	0.250441	
11	1	5	433	500	170	0.34	0.48	0.532218	
11	1	5	434	600	144	0.24	0.3	0.337365	
11	1	5	435	200	26	0.13	0.05	2.14095	
11	1	5	436	600	6	0.01	0.018	1.5016	
11	1	5	437	400	200	0.5	0.46	1.9379	
11	1	5	438	200	40	0.2	0.1	0.85434	
11	1	5	439	500	385	0.77	0.87	1.14386	
11	1	5	440	200	66	0.33	0.29	3.97047	
11	1	5	441	400	164	0.41	0.46	0.699612	
11	1	5	442	300	288	0.96	0.965	2.65674	
11	1	5	443	500	105	0.21	0.2	0.73224	
11	1	5	444	600	108	0.18	0.16	0.7997	
11	1	5	445	300	294	0.98	0.985	0.332563	
11	1	5	446	600	360	0.6	0.8	0.834971	
11	1	5	447	200	8	0.04	0.03	0.686679	
11	1	5	448	500	400	0.8	0.9	0.132254	
11	1	5	449	200	172	0.86	0.94	1.38978	
11	1	5	450	500	225	0.45	0.5	0.00310194	
11	1	5	451	400	36	0.09	0.2	1.74616	
11	1	5	452	400	360	0.9	0.1	5.08485	
11	1	5	453	200	12	0.06	0.05	1.56952	
11	1	5	454	300	114	0.38	0.38	2.47655	
11	1	5	455	300	81	0.27	0.39	3.039	
11	1	5	456	400	48	0.12	0.15	0.524106	
11	1	5	457	200	142	0.71	0.92	0.929403	
11	1	5	458	500	315	0.63	0.65	0.689808	
11	1	5	459	500	140	0.28	0.2	0.786594	
11	1	5	460	400	248	0.62	0.6	0.735729	
11	1	5	461	200	70	0.35	0.4	0.783255	
11	1	5	462	300	261	0.87	0.93	0.402501	
11	1	5	463	400	124	0.31	0.36	1.231	
11	1	5	464	600	330	0.55	0.5	0.0201085	
11	1	5	465	500	335	0.67	0.68	0.441779	
11	1	5	466	600	90	0.15	0.13	1.98533	
11	1	5	467	400	332	0.83	0.9	0.166837	
11	1	5	468	600	192	0.32	0.5	3.25466	
11	1	5	469	500	495	0.99	0.985	1.75226	
11	1	5	470	300	126	0.42	0.5	0.438913	
11	1	5	471	300	117	0.39	0.46	1.21251	
11	1	5	472	200	44	0.22	0.21	1.43559	
11	1	5	473	400	68	0.17	0.2	0.558247	
11	1	5	474	400	264	0.66	0.8	0.117636	
11	1	5	475	300	111	0.37	0.23	0.8017	
11	1	5	476	300	279	0.93	0.97	0.480925	
11	1	5	477	500	200	0.4	0.5	0.316117	
11	1	5	478	500	180	0.36	0.05	0.835189	
11	1	5	479	300	264	0.88	0.93	0.186614	
11	1	5	480	400	44	0.11	0.09	1.78851	
11	1	5	481	500	10	0.02	0.035	1.40645	
11	1	5	482	600	342	0.57	0.67	0.661578	
11	1	5	483	200	190	0.95	0.97	1.82465	
11	1	5	484	600	504	0.84	0.93	0.313361	
11	1	5	485	400	388	0.97	0.98	1.54771	
11	1	5	486	600	312	0.52	0.91	2.84433	
11	1	5	487	500	95	0.19	0.12	0.478358	
11	1	5	488	500	40	0.08	0.8	1.57676	
11	1	5	489	300	243	0.81	0.9	0.273068	
11	1	5	490	400	256	0.64	0.7	1.08288	
11	1	5	491	300	255	0.85	0.9	0.347535	
11	1	5	492	600	444	0.74	0.75	1.62331	
11	1	5	493	600	354	0.59	0.64	0.491956	
11	1	5	494	200	152	0.76	0.78	3.01955	
11	1	5	495	600	366	0.61	0.5	0.00304362	
11	1	5	496	200	86	0.43	0.5	0.215252	
11	1	5	497	300	216	0.72	0.64	0.563009	
11	1	5	498	200	184	0.92	0.95	0.884421	
11	1	5	499	300	147	0.49	0.43	2.06552	
11	1	5	500	300	246	0.82	0.9	0.707145	
11	1	6	501	300	165	0.55	0.48	10.4603	
11	1	6	502	600	408	0.68	0.9	0.917886	
11	1	6	503	300	42	0.14	0.1	0.681744	
11	1	6	504	300	30	0.1	0.03	1.77817	
11	1	6	505	300	126	0.42	0.4	2.10074	
11	1	6	506	200	106	0.53	0.56	1.45279	
11	1	6	507	300	123	0.41	0.5	0.997739	
11	1	6	508	200	46	0.23	0.35	1.07412	
11	1	6	509	200	98	0.49	0.49	1.44281	
11	1	6	510	300	222	0.74	0.8	0.429008	
11	1	6	511	600	216	0.36	0.5	1.27977	
11	1	6	512	600	102	0.17	0.3	0.2904	
11	1	6	513	200	168	0.84	0.6	0.747719	
11	1	6	514	400	4	0.01	0.012	0.27584	
11	1	6	515	400	152	0.38	0.4	0.359607	
11	1	6	516	200	52	0.26	0.05	2.16335	
11	1	6	517	300	291	0.97	0.985	1.2299	
11	1	6	518	600	258	0.43	0.44	0.734006	
11	1	6	519	400	304	0.76	0.9	0.261046	
11	1	6	520	400	120	0.3	0.26	0.508678	
11	1	6	521	600	474	0.79	0.91	0.534019	
11	1	6	522	200	120	0.6	0.7	1.54246	
11	1	6	523	600	540	0.9	0.92	0.718473	
11	1	6	524	600	348	0.58	0.8	1.0776	
11	1	6	525	400	324	0.81	0.94	0.61921	
11	1	6	526	600	198	0.33	0.04	1.25844	
11	1	6	527	200	48	0.24	0.91	2.25909	
11	1	6	528	600	366	0.61	0.74	1.20151	
11	1	6	529	600	396	0.66	0.64	1.62637	
11	1	6	530	300	60	0.2	0.1	0.781124	
11	1	6	531	200	192	0.96	0.975	1.38428	
11	1	6	532	300	6	0.02	0.985	1.04533	
11	1	6	533	600	270	0.45	0.34	3.85824	
11	1	6	534	200	38	0.19	0.08	2.51371	
11	1	6	535	200	146	0.73	0.2	2.29809	
