Subject#	Target_color	Block#	Trial#	Numerosity	N_target	P_true	P_reported	RT	
10	2	1	49	400	96	0.24	0.5	2.19161	
10	2	1	50	500	475	0.95	0.92	2.89825	
10	2	1	51	200	122	0.61	0.8	9.18733	
10	2	1	52	600	234	0.39	0.3	1.08077	
10	2	1	53	400	284	0.71	0.668	3.6473	
10	2	1	54	300	270	0.9	0.92	4.5929	
10	2	1	55	300	252	0.84	0.88	4.16755	
10	2	1	56	500	320	0.64	0.6	1.18542	
10	2	1	57	600	438	0.73	0.68	2.41843	
10	2	1	58	500	490	0.98	0.985	0.933708	
10	2	1	59	400	56	0.14	0.1	3.35072	
10	2	1	60	300	237	0.79	0.875	1.43486	
10	2	1	61	400	356	0.89	0.66	6.37523	
10	2	1	62	500	455	0.91	0.8	2.26526	
10	2	1	63	400	148	0.37	0.4	0.700515	
10	2	1	64	600	168	0.28	0.16	2.76553	
10	2	1	65	400	144	0.36	0.8	9.03729	
10	2	1	66	600	192	0.32	0.46	2.8086	
10	2	1	67	600	360	0.6	0.68	4.6896	
10	2	1	68	300	69	0.23	0.08	3.6452	
10	2	1	69	500	310	0.62	0.5	2.58984	
10	2	1	70	600	18	0.03	0.04	2.09927	
10	2	1	71	600	318	0.53	0.56	1.2486	
10	2	1	72	200	148	0.74	0.75	4.36275	
10	2	1	73	500	170	0.34	0.5	0.886566	
10	2	1	74	400	376	0.94	0.9	2.08881	
10	2	1	75	600	198	0.33	0.45	1.60647	
10	2	1	76	600	576	0.96	0.97	1.70009	
10	2	1	77	200	132	0.66	0.56	3.40707	
10	2	1	78	500	130	0.26	0.55	5.27712	
10	2	1	79	300	39	0.13	0.2	3.16088	
10	2	1	80	200	8	0.04	0.2	2.77463	
10	2	1	81	600	150	0.25	0.42	1.4553	
10	2	1	82	300	18	0.06	0.3	7.84786	
10	2	1	83	200	130	0.65	0.8	8.00019	
10	2	1	84	200	4	0.02	0.03	9.90968	
10	2	1	85	400	188	0.47	0.55	0.978393	
10	2	1	86	300	27	0.09	0.1	3.02889	
10	2	1	87	200	92	0.46	0.5	0.722777	
10	2	1	88	600	336	0.56	0.55	2.57148	
10	2	1	89	500	285	0.57	0.52	1.69812	
10	2	1	90	500	350	0.7	0.88	2.48668	
10	2	1	91	400	388	0.97	0.985	2.28595	
10	2	1	92	500	5	0.01	0.02	4.37471	
10	2	1	93	400	232	0.58	0.5	0.905484	
10	2	1	94	600	120	0.2	0.25	7.56601	
10	2	1	95	300	279	0.93	0.9	0.849908	
10	2	1	96	500	60	0.12	0.1	4.00189	
10	2	1	97	200	110	0.55	0.3	3.53008	
10	2	1	98	500	190	0.38	0.4	2.30838	
10	2	1	99	300	261	0.87	0.75	7.60212	
10	2	1	100	300	156	0.52	0.5	0.877201	
10	2	2	101	600	468	0.78	0.7	4.13117	
10	2	2	102	200	196	0.98	0.97	7.76765	
10	2	2	103	500	55	0.11	0.12	8.63096	
10	2	2	104	300	267	0.89	0.89	2.0876	
10	2	2	105	300	243	0.81	0.675	5.24634	
10	2	2	106	500	65	0.13	0.22	2.46283	
10	2	2	107	600	474	0.79	0.9	3.4973	
10	2	2	108	300	264	0.88	0.86	5.27598	
10	2	2	109	400	56	0.14	0.24	7.88689	
10	2	2	110	600	480	0.8	0.74	3.7498	
10	2	2	111	500	195	0.39	0.2	2.55891	
10	2	2	112	400	176	0.44	0.5	1.05038	
10	2	2	113	400	144	0.36	0.4	1.16304	
10	2	2	114	600	72	0.12	0.1	1.96109	
10	2	2	115	600	432	0.72	0.5	11.2966	
10	2	2	116	400	72	0.18	0.29	3.50879	
10	2	2	117	200	70	0.35	0.5	0.783293	
10	2	2	118	200	90	0.45	0.3	2.18023	
10	2	2	119	400	172	0.43	0.5	0.78428	
10	2	2	120	500	350	0.7	0.7	1.53048	
10	2	2	121	300	123	0.41	0.65	5.9608	
10	2	2	122	400	396	0.99	0.995	1.71913	
10	2	2	123	400	372	0.93	0.91	3.88336	
10	2	2	124	300	48	0.16	0.15	6.01642	
10	2	2	125	400	388	0.97	0.97	1.05414	
10	2	2	126	300	90	0.3	0.44	0.954398	
10	2	2	127	600	576	0.96	0.915	1.30086	
10	2	2	128	500	85	0.17	0.18	3.44002	
10	2	2	129	200	106	0.53	0.5	0.78518	
10	2	2	130	500	290	0.58	0.585	2.55603	
10	2	2	131	600	282	0.47	0.5	0.757692	
10	2	2	132	300	195	0.65	0.56	2.80861	
10	2	2	133	500	420	0.84	0.77	1.828	
10	2	2	134	200	152	0.76	0.75	8.10347	
10	2	2	135	400	96	0.24	0.26	5.62536	
10	2	2	136	300	285	0.95	0.85	10.9713	
10	2	2	137	200	80	0.4	0.5	3.22659	
10	2	2	138	600	6	0.01	0.04	1.79186	
10	2	2	139	300	186	0.62	0.52	1.45198	
10	2	2	140	600	132	0.22	0.4	1.02641	
10	2	2	141	300	57	0.19	0.3	0.849494	
10	2	2	142	400	364	0.91	0.915	1.09833	
10	2	2	143	500	245	0.49	0.46	1.74999	
10	2	2	144	200	6	0.03	0.075	2.86509	
10	2	2	145	500	285	0.57	0.47	1.85662	
10	2	2	146	400	128	0.32	0.5	0.406455	
10	2	2	147	600	300	0.5	0.5	1.32273	
10	2	2	148	400	296	0.74	0.69	2.41632	
10	2	2	149	400	268	0.67	0.75	3.28911	
10	2	2	150	400	148	0.37	0.4	0.864793	
10	2	2	151	300	249	0.83	0.84	4.27149	
10	2	2	152	600	312	0.52	0.5	0.673289	
10	2	2	153	300	102	0.34	0.475	1.91634	
10	2	2	154	300	192	0.64	0.6	5.074	
10	2	2	155	300	261	0.87	0.85	1.56207	
10	2	2	156	300	93	0.31	0.24	1.8008	
10	2	2	157	400	204	0.51	0.5	0.61103	
10	2	2	158	400	240	0.6	0.56	1.15991	
10	2	2	159	200	52	0.26	0.1	1.08067	
10	2	2	160	400	284	0.71	0.68	4.72261	
10	2	2	161	200	184	0.92	0.916	7.81225	
10	2	2	162	400	184	0.46	0.5	0.752374	
10	2	2	163	500	45	0.09	0.055	7.09733	
10	2	2	164	500	305	0.61	0.575	1.39259	
10	2	2	165	600	228	0.38	0.22	4.86866	
10	2	2	166	300	165	0.55	0.4	14.3088	
10	2	2	167	500	270	0.54	0.5	0.67432	
10	2	2	168	200	16	0.08	0.05	1.33929	
10	2	2	169	600	516	0.86	0.89	2.31726	
10	2	2	170	200	54	0.27	0.5	4.15286	
10	2	2	171	600	564	0.94	0.78	6.82863	
10	2	2	172	600	462	0.77	0.8	1.5266	
10	2	2	173	200	180	0.9	0.88	4.84107	
10	2	2	174	500	250	0.5	0.5	0.437294	
10	2	2	175	600	168	0.28	0.6	6.99235	
10	2	2	176	600	174	0.29	0.25	1.69524	
10	2	2	177	600	120	0.2	0.26	7.64951	
10	2	2	178	500	125	0.25	0.2	0.841699	
10	2	2	179	200	84	0.42	0.54	1.90719	
10	2	2	180	400	292	0.73	0.68	1.90829	
10	2	2	181	300	225	0.75	0.675	5.69014	
10	2	2	182	500	240	0.48	0.5	0.605962	
10	2	2	183	200	14	0.07	0.05	2.12255	
10	2	2	184	200	30	0.15	0.08	3.13847	
10	2	2	185	200	42	0.21	0.15	2.07168	
10	2	2	186	600	396	0.66	0.9	0.801673	
10	2	2	187	500	30	0.06	0.1	1.9203	
10	2	2	188	300	12	0.04	0.1	5.86645	
10	2	2	189	500	410	0.82	0.85	2.47224	
10	2	2	190	300	30	0.1	0.4	9.32983	
10	2	2	191	500	115	0.23	0.3	3.76947	
10	2	2	192	200	112	0.56	0.65	2.7437	
10	2	2	193	600	408	0.68	0.6	2.69135	
10	2	2	194	200	170	0.85	0.79	4.64811	
10	2	2	195	200	4	0.02	0.04	4.35252	
10	2	2	196	500	295	0.59	0.5	0.759101	
10	2	2	197	400	252	0.63	0.5	0.562157	
10	2	2	198	500	345	0.69	0.56	0.943286	
10	2	2	199	300	15	0.05	0.075	2.0246	
10	2	2	200	200	66	0.33	0.45	1.25049	
10	2	3	201	200	24	0.12	0.08	1.95743	
10	2	3	202	400	68	0.17	0.1	1.65728	
10	2	3	203	200	144	0.72	0.85	1.22228	
10	2	3	204	400	88	0.22	0.7	0.86515	
10	2	3	205	600	6	0.01	0.04	1.60177	
10	2	3	206	300	267	0.89	0.8	2.19286	
10	2	3	207	400	32	0.08	0.09	5.70078	
10	2	3	208	400	128	0.32	0.42	4.27464	
10	2	3	209	500	240	0.48	0.55	2.01695	
10	2	3	210	200	142	0.71	0.65	1.48653	
10	2	3	211	500	170	0.34	0.495	2.21761	
10	2	3	212	300	99	0.33	0.475	1.33502	
10	2	3	213	300	21	0.07	0.06	3.13358	
10	2	3	214	500	425	0.85	0.92	4.84535	
10	2	3	215	400	196	0.49	0.5	0.822969	
10	2	3	216	600	96	0.16	0.15	5.57269	
10	2	3	217	200	18	0.09	0.3	11.2112	
10	2	3	218	500	455	0.91	0.85	1.80103	
10	2	3	219	600	582	0.97	0.875	1.66482	
10	2	3	220	300	105	0.35	0.4	1.25069	
10	2	3	221	300	12	0.04	0.09	3.53099	
10	2	3	222	500	495	0.99	0.97	3.42054	
10	2	3	223	300	75	0.25	0.4	0.750915	
10	2	3	224	300	60	0.2	0.38	0.787459	
10	2	3	225	500	190	0.38	0.5	0.313748	
10	2	3	226	200	168	0.84	0.075	4.46106	
10	2	3	227	300	285	0.95	0.8	5.33186	
10	2	3	228	200	156	0.78	0.6	2.90927	
10	2	3	229	300	57	0.19	0.25	3.1065	
10	2	3	230	300	18	0.06	0.1	1.06422	
10	2	3	231	400	220	0.55	0.5	0.307274	
10	2	3	232	500	255	0.51	0.5	0.290473	
10	2	3	233	500	55	0.11	0.28	1.55578	
10	2	3	234	200	100	0.5	0.545	0.692196	
10	2	3	235	400	92	0.23	0.445	0.730395	
10	2	3	236	500	300	0.6	0.68	0.669666	
10	2	3	237	400	352	0.88	0.9	1.19886	
10	2	3	238	200	90	0.45	0.5	0.297524	
10	2	3	239	300	45	0.15	0.2	2.15726	
10	2	3	240	600	378	0.63	0.7	6.7971	
10	2	3	241	200	86	0.43	0.5	0.638117	
10	2	3	242	300	276	0.92	0.85	3.32933	
10	2	3	243	500	50	0.1	0.75	4.91254	
10	2	3	244	600	108	0.18	0.55	4.36607	
10	2	3	245	600	516	0.86	0.85	4.39035	
10	2	3	246	400	228	0.57	0.5	0.434286	
10	2	3	247	600	384	0.64	0.52	0.0137178	
10	2	3	248	500	375	0.75	0.66	1.64504	
10	2	3	249	600	252	0.42	0.475	1.91123	
10	2	3	250	200	140	0.7	0.575	1.79111	
10	2	3	251	400	160	0.4	0.45	2.15892	
10	2	3	252	600	336	0.56	0.5	0.71295	
10	2	3	253	400	104	0.26	0.4	4.60198	
10	2	3	254	600	576	0.96	0.92	1.44431	
10	2	3	255	200	146	0.73	0.56	1.63827	
10	2	3	256	600	396	0.66	0.56	0.708751	
10	2	3	257	600	186	0.31	0.66	8.88564	
10	2	3	258	300	237	0.79	0.6	3.96899	
10	2	3	259	400	52	0.13	0.22	1.31829	
10	2	3	260	300	132	0.44	0.5	0.316457	
10	2	3	261	400	304	0.76	0.7	0.867935	
10	2	3	262	400	84	0.21	0.16	2.23444	
10	2	3	263	600	312	0.52	0.5	0.698005	
10	2	3	264	300	9	0.03	0.03	8.87077	
10	2	3	265	200	134	0.67	0.08	3.1627	
10	2	3	266	400	272	0.68	0.35	2.49626	
10	2	3	267	300	150	0.5	0.5	0.379931	
10	2	3	268	200	160	0.8	0.8	2.25111	
10	2	3	269	500	185	0.37	0.49	0.798845	
10	2	3	270	600	84	0.14	0.25	5.69963	
10	2	3	271	600	12	0.02	0.04	1.65759	
10	2	3	272	600	174	0.29	0.3	8.43187	
10	2	3	273	500	120	0.24	0.4	0.903221	
10	2	3	274	500	140	0.28	0.4	0.856171	
10	2	3	275	200	118	0.59	0.56	0.823193	
10	2	3	276	500	310	0.62	0.59	0.848242	
10	2	3	277	500	465	0.93	0.92	2.44049	
10	2	3	278	400	144	0.36	0.4	2.50727	
10	2	3	279	500	25	0.05	0.055	2.56924	
10	2	3	280	200	174	0.87	0.9	1.23951	
10	2	3	281	200	60	0.3	0.9	0.690241	
10	2	3	282	400	392	0.98	0.96	2.02763	
10	2	3	283	500	235	0.47	0.5	0.535982	
10	2	3	284	600	366	0.61	0.55	2.08722	
10	2	3	285	300	282	0.94	0.875	4.85102	
10	2	3	286	200	180	0.9	0.82	1.01534	
10	2	3	287	400	324	0.81	0.86	2.84903	
10	2	3	288	200	166	0.83	0.75	2.15553	
10	2	3	289	600	444	0.74	0.6	1.1112	
10	2	3	290	300	138	0.46	0.5	0.338023	
10	2	3	291	300	195	0.65	0.5	0.32552	
10	2	3	292	600	324	0.54	0.5	0.364679	
10	2	3	293	400	108	0.27	0.31	1.18608	
10	2	3	294	200	106	0.53	0.5	0.566837	
10	2	3	295	500	195	0.39	0.44	0.924217	
10	2	3	296	400	276	0.69	0.6	2.55259	
10	2	3	297	300	174	0.58	0.5	0.694731	
10	2	3	298	600	246	0.41	0.475	2.19775	
10	2	3	299	500	385	0.77	0.875	0.785647	
10	2	3	300	200	164	0.82	0.77	9.04952	
10	2	4	301	500	315	0.63	0.5	0.290825	
10	2	4	302	400	16	0.04	0.1	4.69064	
10	2	4	303	600	474	0.79	0.7	1.02109	
10	2	4	304	500	450	0.9	0.67	4.18616	
10	2	4	305	400	292	0.73	0.6	0.861482	
10	2	4	306	200	110	0.55	0.5	0.818505	
10	2	4	307	200	52	0.26	0.41	1.63163	
10	2	4	308	400	160	0.4	0.5	0.524363	
10	2	4	309	400	76	0.19	0.3	0.591879	
10	2	4	310	200	20	0.1	0.25	3.50491	
10	2	4	311	200	174	0.87	0.8	4.52808	
10	2	4	312	200	96	0.48	0.52	2.36084	
10	2	4	313	500	425	0.85	0.8	0.704655	
10	2	4	314	500	45	0.09	0.2	0.595958	
10	2	4	315	600	204	0.34	0.475	1.19219	
10	2	4	316	400	128	0.32	0.05	0.341932	
10	2	4	317	600	66	0.11	0.12	1.53748	
10	2	4	318	200	114	0.57	0.54	2.02202	
10	2	4	319	500	25	0.05	0.09	1.01999	
10	2	4	320	200	58	0.29	0.6	10.7354	
10	2	4	321	500	195	0.39	0.5	0.234209	
10	2	4	322	400	224	0.56	0.55	0.715638	
10	2	4	323	600	138	0.23	0.42	2.80267	
10	2	4	324	400	148	0.37	0.5	0.272351	
10	2	4	325	600	396	0.66	0.64	2.09612	
10	2	4	326	300	225	0.75	0.7	4.07117	
10	2	4	327	300	108	0.36	0.4	1.86018	
10	2	4	328	400	320	0.8	0.775	2.54898	
10	2	4	329	200	130	0.65	0.45	2.284	
10	2	4	330	200	152	0.76	0.68	3.16601	
10	2	4	331	300	288	0.96	0.95	1.04207	
10	2	4	332	300	213	0.71	0.8	1.00387	
10	2	4	333	600	282	0.47	0.5	0.384855	
10	2	4	334	300	204	0.68	0.5	2.0442	
10	2	4	335	600	564	0.94	0.92	1.90439	
10	2	4	336	400	324	0.81	0.9	1.41084	
10	2	4	337	500	205	0.41	0.5	0.61166	
10	2	4	338	200	198	0.99	0.96	0.988951	
10	2	4	339	300	150	0.5	0.6	3.11915	
10	2	4	340	400	204	0.51	0.5	0.563616	
10	2	4	341	200	166	0.83	0.75	2.53565	
10	2	4	342	200	16	0.08	0.16	3.78097	
10	2	4	343	200	144	0.72	0.665	3.14349	
10	2	4	344	400	172	0.43	0.45	2.83568	
10	2	4	345	300	276	0.92	0.855	4.00241	
10	2	4	346	400	244	0.61	0.54	1.54371	
10	2	4	347	400	68	0.17	0.225	2.19532	
10	2	4	348	500	105	0.21	0.25	5.48242	
10	2	4	349	500	370	0.74	0.75	2.20988	
10	2	4	350	600	198	0.33	0.42	1.68197	
10	2	4	351	300	66	0.22	0.24	3.53647	
10	2	4	352	500	125	0.25	0.26	1.53152	
10	2	4	353	500	135	0.27	0.33	1.89784	
10	2	4	354	500	5	0.01	0.04	2.44171	
10	2	4	355	500	300	0.6	0.82	3.91387	
10	2	4	356	500	250	0.5	0.6	1.09187	
10	2	4	357	400	52	0.13	0.34	4.81243	
10	2	4	358	600	36	0.06	0.22	6.05884	
10	2	4	359	500	175	0.35	0.5	0.22759	
10	2	4	360	300	135	0.45	0.5	0.712931	
10	2	4	361	300	285	0.95	0.9	0.914241	
10	2	4	362	500	120	0.24	0.41	0.84881	
10	2	4	363	200	76	0.38	0.5	0.296024	
10	2	4	364	200	88	0.44	0.5	0.238387	
10	2	4	365	600	402	0.67	0.76	1.66374	
10	2	4	366	300	192	0.64	0.86	3.36001	
10	2	4	367	300	54	0.18	0.22	1.10364	
10	2	4	368	200	124	0.62	0.65	1.34856	
10	2	4	369	600	180	0.3	0.39	3.15058	
10	2	4	370	300	21	0.07	0.13	7.2497	
10	2	4	371	300	174	0.58	0.5	0.299624	
10	2	4	372	200	168	0.84	0.87	4.11287	
10	2	4	373	600	276	0.46	0.5	0.244017	
10	2	4	374	500	385	0.77	0.67	1.26742	
10	2	4	375	600	414	0.69	0.59	0.906215	
10	2	4	376	600	90	0.15	0.3	9.48004	
10	2	4	377	400	124	0.31	0.3	2.36971	
10	2	4	378	400	80	0.2	0.3	1.79171	
10	2	4	379	600	582	0.97	0.9	2.45214	
10	2	4	380	500	350	0.7	0.62	1.85395	
10	2	4	381	400	344	0.86	0.8	1.48495	
10	2	4	382	300	273	0.91	0.85	8.07363	
10	2	4	383	300	48	0.16	0.26	4.06182	
10	2	4	384	400	372	0.93	0.75	1.69659	
10	2	4	385	200	164	0.82	0.78	6.39143	
10	2	4	386	500	295	0.59	0.5	0.514122	
10	2	4	387	300	162	0.54	0.5	0.293444	
10	2	4	388	600	588	0.98	0.96	1.52216	
10	2	4	389	300	84	0.28	0.8	8.10134	
10	2	4	390	600	12	0.02	0.055	3.72381	
10	2	4	391	200	176	0.88	0.82	2.23772	
10	2	4	392	600	468	0.78	0.86	3.84258	
10	2	4	393	600	294	0.49	0.5	0.564862	
10	2	4	394	600	318	0.53	0.5	0.68895	
10	2	4	395	500	445	0.89	0.777	1.6963	
10	2	4	396	400	208	0.52	0.5	0.400161	
10	2	4	397	200	28	0.14	0.2	1.46147	
10	2	4	398	300	36	0.12	0.155	1.71149	
10	2	4	399	300	126	0.42	0.45	1.17613	
10	2	4	400	400	12	0.03	0.15	7.19523	
10	2	5	401	600	462	0.77	0.66	2.57178	
10	2	5	402	400	128	0.32	0.4	4.73593	
10	2	5	403	400	376	0.94	0.85	1.64289	
10	2	5	404	200	56	0.28	0.43	1.81115	
10	2	5	405	400	12	0.03	0.19	4.15314	
10	2	5	406	300	297	0.99	0.98	0.780258	
10	2	5	407	500	285	0.57	0.5	0.666931	
10	2	5	408	200	74	0.37	0.44	1.42745	
10	2	5	409	600	72	0.12	0.144	2.64322	
10	2	5	410	200	18	0.09	0.16	3.28727	
10	2	5	411	400	260	0.65	0.68	2.40416	
10	2	5	412	200	52	0.26	0.45	1.51211	
10	2	5	413	600	384	0.64	0.65	2.02224	
10	2	5	414	500	5	0.01	0.055	6.10522	
10	2	5	415	200	190	0.95	0.7	8.72855	
10	2	5	416	400	264	0.66	0.611	2.22544	
10	2	5	417	600	78	0.13	0.4	8.55319	
10	2	5	418	600	282	0.47	0.5	0.745315	
10	2	5	419	300	246	0.82	0.6	5.098	
10	2	5	420	500	225	0.45	0.5	1.10608	
10	2	5	421	200	28	0.14	0.31	2.63288	
10	2	5	422	200	98	0.49	0.54	2.59073	
10	2	5	423	500	440	0.88	0.82	1.94462	
10	2	5	424	400	252	0.63	0.5	0.679144	
10	2	5	425	400	200	0.5	0.5	0.616089	
10	2	5	426	300	54	0.18	0.22	3.27103	
10	2	5	427	300	138	0.46	0.46	2.4388	
10	2	5	428	300	237	0.79	0.74	5.89773	
10	2	5	429	600	234	0.39	0.5	0.93487	
10	2	5	430	300	165	0.55	0.58	1.7131	
10	2	5	431	200	48	0.24	0.41	2.57159	
10	2	5	432	300	273	0.91	0.85	5.35521	
10	2	5	433	200	108	0.54	0.5	0.626486	
10	2	5	434	300	201	0.67	0.58	1.28361	
10	2	5	435	200	32	0.16	0.4	7.96526	
10	2	5	436	400	160	0.4	0.433	1.04569	
10	2	5	437	400	204	0.51	0.5	0.864429	
10	2	5	438	500	430	0.86	0.85	5.88164	
10	2	5	439	300	33	0.11	0.19	1.89663	
10	2	5	440	500	380	0.76	0.7	2.77083	
10	2	5	441	500	435	0.87	0.8	3.28401	
10	2	5	442	200	88	0.44	0.5	0.816262	
10	2	5	443	400	8	0.02	0.12	6.8911	
10	2	5	444	500	75	0.15	0.28	2.7554	
10	2	5	445	200	50	0.25	0.42	3.87223	
10	2	5	446	200	16	0.08	0.18	4.76883	
10	2	5	447	400	296	0.74	0.75	4.01561	
10	2	5	448	400	236	0.59	0.5	0.256351	
10	2	5	449	600	24	0.04	0.12	5.19937	
10	2	5	450	200	122	0.61	0.54	0.940592	
10	2	5	451	300	159	0.53	0.5	0.75766	
10	2	5	452	200	84	0.42	0.5	0.745023	
10	2	5	453	300	270	0.9	0.78	5.35185	
10	2	5	454	600	180	0.3	0.46	1.49387	
10	2	5	455	400	332	0.83	0.5	4.17767	
10	2	5	456	500	190	0.38	0.48	1.60243	
10	2	5	457	300	219	0.73	0.6	1.63953	
10	2	5	458	300	174	0.58	0.5	0.247598	
10	2	5	459	200	12	0.06	0.24	5.02688	
10	2	5	460	400	172	0.43	0.5	0.366368	
10	2	5	461	300	156	0.52	0.5	0.263257	
10	2	5	462	600	336	0.56	0.5	0.27427	
10	2	5	463	600	534	0.89	0.77	1.00764	
10	2	5	464	200	34	0.17	0.4	2.53769	
10	2	5	465	600	246	0.41	0.45	1.08722	
10	2	5	466	500	350	0.7	0.59	2.3879	
10	2	5	467	300	234	0.78	0.6	3.82194	
10	2	5	468	300	204	0.68	0.5	1.16236	
10	2	5	469	400	28	0.07	0.2	4.24316	
10	2	5	470	500	300	0.6	0.5	0.428547	
10	2	5	471	300	69	0.23	0.43	1.19828	
10	2	5	472	400	140	0.35	0.45	0.271321	
10	2	5	473	500	50	0.1	0.33	17.041	
10	2	5	474	300	108	0.36	0.42	2.20661	
10	2	5	475	500	485	0.97	0.8	11.3785	
10	2	5	476	200	124	0.62	0.5	0.713527	
10	2	5	477	500	345	0.69	0.66	0.8985	
10	2	5	478	400	84	0.21	0.32	2.10811	
10	2	5	479	200	58	0.29	0.45	1.74724	
10	2	5	480	400	288	0.72	0.5	6.09064	
10	2	5	481	600	186	0.31	0.47	1.01815	
10	2	5	482	500	95	0.19	0.42	4.61988	
10	2	5	483	500	465	0.93	0.88	1.36206	
10	2	5	484	500	400	0.8	0.8	3.92308	
10	2	5	485	600	426	0.71	0.67	1.5198	
10	2	5	486	600	504	0.84	0.77	6.42086	
10	2	5	487	300	144	0.48	0.5	0.744471	
10	2	5	488	600	120	0.2	0.4	1.3014	
10	2	5	489	500	25	0.05	0.11	4.90741	
10	2	5	490	600	204	0.34	0.42	3.03159	
10	2	5	491	600	588	0.98	0.91	1.14715	
10	2	5	492	400	340	0.85	0.78	1.44192	
10	2	5	493	600	300	0.5	0.5	0.710654	
10	2	5	494	200	192	0.96	0.84	10.6517	
10	2	5	495	300	276	0.92	0.88	5.78625	
10	2	5	496	500	375	0.75	0.58	2.64303	
10	2	5	497	400	88	0.22	0.33	3.62644	
10	2	5	498	600	162	0.27	0.433	0.874591	
10	2	5	499	600	198	0.33	0.47	3.27403	
10	2	5	500	500	405	0.81	0.8	0.952337	
10	2	6	501	500	320	0.64	0.66	1.64967	
10	2	6	502	200	4	0.02	0.05	5.1671	
10	2	6	503	400	12	0.03	0.088	1.13948	
10	2	6	504	500	430	0.86	0.9	1.60201	
10	2	6	505	400	176	0.44	0.5	0.769464	
10	2	6	506	500	330	0.66	0.62	2.83826	
10	2	6	507	300	177	0.59	0.5	0.479822	
10	2	6	508	400	240	0.6	0.44	2.03691	
10	2	6	509	400	336	0.84	0.72	1.46272	
10	2	6	510	200	142	0.71	0.6	4.20352	
10	2	6	511	600	522	0.87	0.73	1.39609	
10	2	6	512	500	235	0.47	0.5	0.715198	
10	2	6	513	600	336	0.56	0.5	0.284399	
10	2	6	514	400	288	0.72	0.61	1.95378	
10	2	6	515	300	36	0.12	0.1	3.3187	
10	2	6	516	400	316	0.79	0.66	2.80175	
10	2	6	517	400	328	0.82	0.75	1.78631	
10	2	6	518	500	200	0.4	0.47	1.14678	
10	2	6	519	200	176	0.88	0.82	5.47036	
10	2	6	520	300	267	0.89	0.8	0.255853	
10	2	6	521	300	231	0.77	0.78	2.33389	
10	2	6	522	500	265	0.53	0.5	0.658103	
10	2	6	523	600	234	0.39	0.47	0.922056	
10	2	6	524	300	243	0.81	0.7	1.025	
10	2	6	525	300	126	0.42	0.4	1.92389	
10	2	6	526	200	48	0.24	0.399	3.21955	
10	2	6	527	200	12	0.06	0.22	5.07617	
10	2	6	528	600	366	0.61	0.5	0.558013	
10	2	6	529	400	164	0.41	0.55	1.4017	
10	2	6	530	500	170	0.34	0.43	0.785049	
10	2	6	531	200	98	0.49	0.5	0.803436	
10	2	6	532	400	148	0.37	0.5	1.77042	
10	2	6	533	300	171	0.57	0.58	1.8575	
10	2	6	534	600	162	0.27	0.42	1.32305	
10	2	6	535	600	78	0.13	0.331	4.06733	
