Subject#	Target_color	Block#	Trial#	Numerosity	N_target	P_true	P_reported	RT	
4	2	2	158	600	282	0.47	0.45	0.314675	
4	2	2	159	400	244	0.61	0.5	0.79447	
4	2	2	160	300	12	0.04	0.17	1.33748	
4	2	2	161	400	64	0.16	0.28	0.998178	
4	2	2	162	200	26	0.13	0.3	1.25924	
4	2	2	163	300	201	0.67	0.7	1.53448	
4	2	2	164	500	480	0.96	0.85	0.427183	
4	2	2	165	300	66	0.22	0.4	1.08486	
4	2	2	166	500	265	0.53	0.49	0.770198	
4	2	2	167	500	55	0.11	0.3	0.713494	
4	2	2	168	400	376	0.94	0.79	1.44886	
4	2	2	169	600	144	0.24	0.39	1.19334	
4	2	2	170	300	264	0.88	0.67	1.55248	
4	2	2	171	600	540	0.9	0.8	0.552832	
4	2	2	172	200	96	0.48	0.5	0.581754	
4	2	2	173	500	100	0.2	0.45	1.67321	
4	2	2	174	300	36	0.12	0.25	1.0238	
4	2	2	175	200	166	0.83	0.7	1.84507	
4	2	2	176	300	123	0.41	0.56	1.36751	
4	2	2	177	400	172	0.43	0.55	0.426346	
4	2	2	178	200	102	0.51	0.5	0.378019	
4	2	2	179	300	165	0.55	0.47	0.651292	
4	2	2	180	600	348	0.58	0.65	0.728423	
4	2	2	181	600	438	0.73	0.75	0.719027	
4	2	2	182	500	355	0.71	0.77	1.20968	
4	2	2	183	500	390	0.78	0.79	0.984464	
4	2	2	184	300	99	0.33	0.4	0.501194	
4	2	2	185	300	255	0.85	0.8	0.696435	
4	2	2	186	500	125	0.25	0.2	0.583662	
4	2	2	187	300	240	0.8	0.7	1.62067	
4	2	2	188	200	196	0.98	0.95	0.43756	
4	2	2	189	200	60	0.3	0.33	0.826746	
4	2	2	190	500	330	0.66	0.69	1.05565	
4	2	2	191	400	84	0.21	0.29	1.97649	
4	2	2	192	600	222	0.37	0.47	1.6819	
4	2	2	193	500	445	0.89	0.8	1.0382	
4	2	2	194	500	310	0.62	0.67	0.823356	
4	2	2	195	400	296	0.74	0.69	1.2664	
4	2	2	196	600	354	0.59	0.85	1.24683	
4	2	2	197	400	60	0.15	0.25	0.247599	
4	2	2	198	600	156	0.26	0.39	2.05538	
4	2	2	199	600	594	0.99	0.09	1.14558	
4	2	2	200	400	144	0.36	0.75	1.51662	
4	2	3	201	300	72	0.24	0.25	0.504706	
4	2	3	202	600	486	0.81	0.75	0.3233	
4	2	3	203	400	40	0.1	0.19	0.415409	
4	2	3	204	300	33	0.11	0.33	0.764744	
4	2	3	205	200	186	0.93	0.79	0.911825	
4	2	3	206	200	164	0.82	0.7	1.23287	
4	2	3	207	500	295	0.59	0.65	0.985977	
4	2	3	208	200	142	0.71	0.65	1.81034	
4	2	3	209	300	96	0.32	0.39	1.22337	
4	2	3	210	400	320	0.8	0.8	1.52791	
4	2	3	211	400	312	0.78	0.7	0.402684	
4	2	3	212	400	340	0.85	0.85	0.538158	
4	2	3	213	500	135	0.27	0.4	0.747688	
4	2	3	214	600	564	0.94	0.89	1.1068	
4	2	3	215	400	68	0.17	0.25	0.249621	
4	2	3	216	600	312	0.52	0.55	0.363206	
4	2	3	217	500	450	0.9	0.89	0.404919	
4	2	3	218	500	305	0.61	0.7	0.51418	
4	2	3	219	400	36	0.09	0.115	0.361848	
4	2	3	220	300	63	0.21	0.33	0.832936	
4	2	3	221	500	30	0.06	0.25	0.962105	
4	2	3	222	300	141	0.47	0.4	0.497183	
4	2	3	223	300	66	0.22	0.49	2.09856	
4	2	3	224	500	320	0.64	0.61	0.791029	
4	2	3	225	200	32	0.16	0.29	1.22018	
4	2	3	226	400	364	0.91	0.85	1.27633	
4	2	3	227	600	450	0.75	0.69	0.491333	
4	2	3	228	400	388	0.97	0.9	0.456516	
4	2	3	229	200	106	0.53	0.4	1.12588	
4	2	3	230	500	385	0.77	0.76	1.26634	
4	2	3	231	300	297	0.99	0.91	0.515622	
4	2	3	232	200	68	0.34	0.36	1.09083	
4	2	3	233	500	100	0.2	0.29	1.14928	
4	2	3	234	400	152	0.38	0.4	1.34215	
4	2	3	235	300	78	0.26	0.36	0.53724	
4	2	3	236	600	48	0.08	0.19	1.25418	
4	2	3	237	400	224	0.56	0.75	1.25707	
4	2	3	238	200	144	0.72	0.8	0.786057	
4	2	3	239	300	135	0.45	0.6	0.62132	
4	2	3	240	200	10	0.05	0.1	0.288601	
4	2	3	241	200	190	0.95	0.89	1.02412	
4	2	3	242	200	24	0.12	0.27	0.993058	
4	2	3	243	200	184	0.92	0.75	1.42779	
4	2	3	244	200	2	0.01	0.05	0.818505	
4	2	3	245	400	216	0.54	0.6	1.79179	
4	2	3	246	300	171	0.57	0.6	0.786419	
4	2	3	247	400	112	0.28	0.36	1.19588	
4	2	3	248	500	230	0.46	0.48	1.06638	
4	2	3	249	200	14	0.07	0.2	1.41892	
4	2	3	250	600	522	0.87	0.85	0.489909	
4	2	3	251	200	166	0.83	0.75	2.11935	
4	2	3	252	600	288	0.48	0.46	1.44561	
4	2	3	253	500	185	0.37	0.43	0.416043	
4	2	3	254	600	84	0.14	0.275	0.89703	
4	2	3	255	500	380	0.76	0.78	2.14971	
4	2	3	256	600	252	0.42	0.36	1.49188	
4	2	3	257	200	30	0.15	0.25	0.784394	
4	2	3	258	400	12	0.03	0.1	1.0936	
4	2	3	259	600	360	0.6	0.66	1.0901	
4	2	3	260	300	108	0.36	0.455	1.85696	
4	2	3	261	500	125	0.25	0.29	1.58062	
4	2	3	262	500	205	0.41	0.375	2.35414	
4	2	3	263	300	210	0.7	0.601	0.770979	
4	2	3	264	500	335	0.67	0.71	0.867185	
4	2	3	265	300	150	0.5	0.51	1.18809	
4	2	3	266	400	204	0.51	0.595	3.00849	
4	2	3	267	200	138	0.69	0.675	2.04224	
4	2	3	268	400	316	0.79	0.71	1.30836	
4	2	3	269	500	165	0.33	0.43	1.00502	
4	2	3	270	600	138	0.23	0.25	1.44947	
4	2	3	271	200	148	0.74	0.75	0.714104	
4	2	3	272	500	445	0.89	0.89	0.34335	
4	2	3	273	600	210	0.35	0.45	1.60499	
4	2	3	274	600	390	0.65	0.685	0.689332	
4	2	3	275	600	234	0.39	0.425	0.858209	
4	2	3	276	300	189	0.63	0.51	0.530851	
4	2	3	277	300	219	0.73	0.67	0.667561	
4	2	3	278	600	396	0.66	0.7	0.950574	
4	2	3	279	200	196	0.98	0.859	0.571609	
4	2	3	280	300	174	0.58	0.6	1.25856	
4	2	3	281	500	430	0.86	0.8	0.338747	
4	2	3	282	300	186	0.62	0.59	1.66204	
4	2	3	283	400	172	0.43	0.49	1.46822	
4	2	3	284	600	294	0.49	0.66	1.98107	
4	2	3	285	400	272	0.68	0.66	0.497279	
4	2	3	286	200	88	0.44	0.45	0.956412	
4	2	3	287	300	288	0.96	0.88	0.745548	
4	2	3	288	600	180	0.3	0.4	1.77615	
4	2	3	289	300	165	0.55	0.35	0.746871	
4	2	3	290	600	78	0.13	0.34	0.414142	
4	2	3	291	400	116	0.29	0.4	1.17863	
4	2	3	292	400	336	0.84	0.725	0.321589	
4	2	3	293	500	20	0.04	0.24	1.39067	
4	2	3	294	600	186	0.31	0.33	1.0068	
4	2	3	295	300	120	0.4	0.46	0.699805	
4	2	3	296	600	114	0.19	0.33	1.40906	
4	2	3	297	200	36	0.18	0.49	1.31194	
4	2	3	298	500	10	0.02	0.19	0.486928	
4	2	3	299	500	440	0.88	0.8	0.50425	
4	2	3	300	400	200	0.5	0.7	0.665827	
4	2	4	301	500	405	0.81	0.66	0.697895	
4	2	4	302	200	146	0.73	0.65	1.51878	
4	2	4	303	300	201	0.67	0.75	0.830667	
4	2	4	304	300	96	0.32	0.325	0.624789	
4	2	4	305	200	30	0.15	0.115	0.370057	
4	2	4	306	200	138	0.69	0.75	0.871014	
4	2	4	307	500	270	0.54	0.6	0.780134	
4	2	4	308	300	99	0.33	0.39	0.537131	
4	2	4	309	500	115	0.23	0.3	1.40224	
4	2	4	310	600	132	0.22	0.375	0.415084	
4	2	4	311	300	36	0.12	0.29	1.55068	
4	2	4	312	400	68	0.17	0.36	0.785188	
4	2	4	313	300	216	0.72	0.75	1.53769	
4	2	4	314	400	140	0.35	0.48	1.4077	
4	2	4	315	600	276	0.46	0.56	0.693819	
4	2	4	316	500	430	0.86	0.75	0.272672	
4	2	4	317	400	52	0.13	0.25	0.654157	
4	2	4	318	300	210	0.7	0.77	2.18259	
4	2	4	319	200	122	0.61	0.51	1.59829	
4	2	4	320	400	252	0.63	0.6	0.396876	
4	2	4	321	500	425	0.85	0.79	0.504245	
4	2	4	322	300	225	0.75	0.69	1.54917	
4	2	4	323	200	8	0.04	0.25	1.54772	
4	2	4	324	400	384	0.96	0.85	1.70418	
4	2	4	325	600	108	0.18	0.34	1.19638	
4	2	4	326	300	27	0.09	0.25	1.18527	
4	2	4	327	200	198	0.99	0.9	0.88383	
4	2	4	328	500	55	0.11	0.265	2.09094	
4	2	4	329	600	504	0.84	0.725	1.04381	
4	2	4	330	400	8	0.02	0.1	0.651146	
4	2	4	331	600	42	0.07	0.365	1.51045	
4	2	4	332	600	312	0.52	0.5	1.55638	
4	2	4	333	300	15	0.05	0.345	1.22487	
4	2	4	334	200	50	0.25	0.375	1.09761	
4	2	4	335	300	273	0.91	0.75	0.386083	
4	2	4	336	500	450	0.9	0.7	0.981411	
4	2	4	337	500	320	0.64	0.69	1.54997	
4	2	4	338	200	188	0.94	0.86	0.550627	
4	2	4	339	600	60	0.1	0.195	1.6337	
4	2	4	340	400	380	0.95	0.74	0.511855	
4	2	4	341	400	304	0.76	0.685	0.440972	
4	2	4	342	300	60	0.2	0.335	0.576141	
4	2	4	343	600	396	0.66	0.675	1.9228	
4	2	4	344	600	462	0.77	0.75	0.903102	
4	2	4	345	200	164	0.82	0.86	1.31393	
4	2	4	346	600	186	0.31	0.385	0.784698	
4	2	4	347	300	264	0.88	0.865	1.09161	
4	2	4	348	300	42	0.14	0.39	1.78617	
4	2	4	349	200	156	0.78	0.7	1.43047	
4	2	4	350	500	250	0.5	0.445	0.945421	
4	2	4	351	200	6	0.03	0.1	0.353697	
4	2	4	352	200	136	0.68	0.65	1.19281	
4	2	4	353	400	348	0.87	0.78	0.493256	
4	2	4	354	600	252	0.42	0.425	1.23855	
4	2	4	355	500	245	0.49	0.36	0.816715	
4	2	4	356	400	372	0.93	0.75	0.799822	
4	2	4	357	200	32	0.16	0.33	0.866819	
4	2	4	358	600	444	0.74	0.68	1.44607	
4	2	4	359	300	249	0.83	0.75	0.930697	
4	2	4	360	300	276	0.92	0.85	0.991811	
4	2	4	361	400	220	0.55	0.61	2.1325	
4	2	4	362	600	390	0.65	0.725	0.852308	
4	2	4	363	300	81	0.27	0.39	2.44907	
4	2	4	364	600	228	0.38	0.45	3.50075	
4	2	4	365	500	265	0.53	0.55	1.46668	
4	2	4	366	400	248	0.62	0.59	2.65962	
4	2	4	367	400	200	0.5	0.405	0.417483	
4	2	4	368	200	2	0.01	0.1	0.848441	
4	2	4	369	400	24	0.06	0.15	0.392436	
4	2	4	370	200	88	0.44	0.49	0.890067	
4	2	4	371	500	295	0.59	0.86	0.854988	
4	2	4	372	500	400	0.8	0.85	0.528106	
4	2	4	373	600	282	0.47	0.4	1.08741	
4	2	4	374	500	485	0.97	0.89	0.454574	
4	2	4	375	300	237	0.79	0.7	0.542154	
4	2	4	376	600	348	0.58	0.49	1.08157	
4	2	4	377	400	136	0.34	0.37	0.272362	
4	2	4	378	500	445	0.89	0.685	1.15355	
4	2	4	379	300	84	0.28	0.29	1.98208	
4	2	4	380	400	104	0.26	0.33	0.606502	
4	2	4	381	200	196	0.98	0.95	0.755757	
4	2	4	382	500	355	0.71	0.725	2.69099	
4	2	4	383	200	58	0.29	0.385	1.52896	
4	2	4	384	600	342	0.57	0.45	1.76134	
4	2	4	385	300	144	0.48	0.44	1.22952	
4	2	4	386	300	90	0.3	0.3	0.256243	
4	2	4	387	600	144	0.24	0.2	0.492089	
4	2	4	388	400	160	0.4	0.47	1.24339	
4	2	4	389	400	180	0.45	0.46	0.640252	
4	2	4	390	500	185	0.37	0.365	0.383413	
4	2	4	391	500	300	0.6	0.51	0.353674	
4	2	4	392	200	78	0.39	0.485	0.950892	
4	2	4	393	400	84	0.21	0.365	0.397767	
4	2	4	394	600	246	0.41	0.475	0.656488	
4	2	4	395	200	38	0.19	0.36	0.943325	
4	2	4	396	500	255	0.51	0.65	0.938327	
4	2	4	397	200	112	0.56	0.51	0.447049	
4	2	4	398	600	216	0.36	0.6	2.79856	
4	2	4	399	400	32	0.08	0.2	0.344441	
4	2	4	400	500	215	0.43	0.4	0.527831	
4	2	5	401	300	21	0.07	0.39	1.80797	
4	2	5	402	200	56	0.28	0.4	0.621231	
4	2	5	403	600	576	0.96	0.765	0.959093	
4	2	5	404	300	228	0.76	0.65	1.04575	
4	2	5	405	200	36	0.18	0.425	1.61789	
4	2	5	406	500	25	0.05	0.19	1.18818	
4	2	5	407	500	60	0.12	0.2	0.442865	
4	2	5	408	200	184	0.92	0.65	0.844499	
4	2	5	409	600	594	0.99	0.95	0.431719	
4	2	5	410	500	155	0.31	0.375	0.626913	
4	2	5	411	500	15	0.03	0.15	0.655575	
4	2	5	412	400	16	0.04	0.17	0.912874	
4	2	5	413	600	36	0.06	0.18	1.5096	
4	2	5	414	200	186	0.93	0.7	1.00971	
4	2	5	415	500	185	0.37	0.38	1.46094	
4	2	5	416	300	105	0.35	0.4	0.893292	
4	2	5	417	200	162	0.81	0.65	1.16856	
4	2	5	418	300	156	0.52	0.5	0.463242	
4	2	5	419	300	39	0.13	0.28	0.578765	
4	2	5	420	600	468	0.78	0.75	0.552208	
4	2	5	421	300	27	0.09	0.25	0.415249	
4	2	5	422	300	162	0.54	0.69	1.54878	
4	2	5	423	400	344	0.86	0.7	1.24097	
4	2	5	424	500	375	0.75	0.75	2.77737	
4	2	5	425	500	485	0.97	0.9	0.531409	
4	2	5	426	500	160	0.32	0.4	2.28864	
4	2	5	427	300	66	0.22	0.35	0.730181	
4	2	5	428	400	272	0.68	0.6	1.96916	
4	2	5	429	600	156	0.26	0.38	1.02601	
4	2	5	430	200	140	0.7	0.6	0.678757	
4	2	5	431	400	288	0.72	0.7	1.20012	
4	2	5	432	200	188	0.94	0.88	1.27293	
4	2	5	433	200	38	0.19	0.39	1.56742	
4	2	5	434	200	110	0.55	0.7	1.76801	
4	2	5	435	400	204	0.51	0.4	1.10729	
4	2	5	436	400	316	0.79	0.6	0.588058	
4	2	5	437	200	112	0.56	0.55	0.919626	
4	2	5	438	500	215	0.43	0.5	0.594496	
4	2	5	439	400	80	0.2	0.35	1.46006	
4	2	5	440	300	249	0.83	0.69	1.55678	
4	2	5	441	200	20	0.1	0.2	1.83317	
4	2	5	442	400	236	0.59	0.59	1.1626	
4	2	5	443	500	85	0.17	0.3	1.65878	
4	2	5	444	400	348	0.87	0.55	1.75706	
4	2	5	445	400	136	0.34	0.38	1.31184	
4	2	5	446	200	22	0.11	0.25	0.53615	
4	2	5	447	200	78	0.39	0.4	0.483379	
4	2	5	448	600	366	0.61	0.7	1.60088	
4	2	5	449	500	150	0.3	0.44	1.96305	
4	2	5	450	400	116	0.29	0.39	0.795049	
4	2	5	451	400	284	0.71	0.75	1.6663	
4	2	5	452	300	207	0.69	0.78	1.09286	
4	2	5	453	500	105	0.21	0.36	0.943578	
4	2	5	454	500	320	0.64	0.6	0.972833	
4	2	5	455	400	184	0.46	0.45	0.819908	
4	2	5	456	300	267	0.89	0.8	0.502789	
4	2	5	457	300	198	0.66	0.6	0.842062	
4	2	5	458	600	540	0.9	0.78	1.5833	
4	2	5	459	200	196	0.98	0.9	0.631974	
4	2	5	460	200	48	0.24	0.38	1.22325	
4	2	5	461	600	390	0.65	0.7	1.62004	
4	2	5	462	300	174	0.58	0.48	1.83668	
4	2	5	463	600	444	0.74	0.62	1.99877	
4	2	5	464	300	180	0.6	0.65	1.91668	
4	2	5	465	600	318	0.53	0.5	0.669456	
4	2	5	466	300	24	0.08	0.25	0.630827	
4	2	5	467	200	88	0.44	0.49	1.87213	
4	2	5	468	500	425	0.85	0.76	0.568399	
4	2	5	469	300	6	0.02	0.1	0.251724	
4	2	5	470	400	192	0.48	0.5	0.465277	
4	2	5	471	400	320	0.8	0.75	0.192875	
4	2	5	472	400	164	0.41	0.44	0.344297	
4	2	5	473	600	528	0.88	0.85	0.943626	
4	2	5	474	600	492	0.82	0.8	0.474476	
4	2	5	475	300	114	0.38	0.38	1.36192	
4	2	5	476	300	69	0.23	0.4	0.796557	
4	2	5	477	200	114	0.57	0.45	0.563737	
4	2	5	478	500	225	0.45	0.48	0.88518	
4	2	5	479	300	141	0.47	0.49	1.02803	
4	2	5	480	400	292	0.73	0.6	0.746999	
4	2	5	481	600	240	0.4	0.38	0.760421	
4	2	5	482	300	186	0.62	0.47	0.669671	
4	2	5	483	500	245	0.49	0.46	1.21264	
4	2	5	484	500	315	0.63	0.46	1.5654	
4	2	5	485	200	50	0.25	0.38	2.12554	
4	2	5	486	500	75	0.15	0.25	0.393644	
4	2	5	487	500	385	0.77	0.75	0.964905	
4	2	5	488	600	252	0.42	0.47	1.13998	
4	2	5	489	600	216	0.36	0.4	0.432803	
4	2	5	490	400	132	0.33	0.45	1.46287	
4	2	5	491	600	162	0.27	0.35	0.823628	
4	2	5	492	600	504	0.84	0.8	0.522452	
4	2	5	493	200	32	0.16	0.3	0.311709	
4	2	5	494	400	4	0.01	0.09	0.629312	
4	2	5	495	200	134	0.67	0.68	1.53474	
4	2	5	496	600	300	0.5	0.6	1.08097	
4	2	5	497	500	475	0.95	0.85	0.333467	
4	2	5	498	600	84	0.14	0.25	0.673057	
4	2	5	499	400	200	0.5	0.3	0.326647	
4	2	5	500	600	546	0.91	0.75	0.350221	
4	2	6	501	600	78	0.13	0.34	0.532871	
4	2	6	502	500	195	0.39	0.4	0.38139	
4	2	6	503	600	492	0.82	0.69	0.509287	
4	2	6	504	500	340	0.68	0.59	1.30861	
4	2	6	505	400	16	0.04	0.2	0.491611	
4	2	6	506	300	252	0.84	0.65	0.823136	
4	2	6	507	200	60	0.3	0.44	0.744158	
4	2	6	508	600	396	0.66	0.55	0.673094	
4	2	6	509	500	375	0.75	0.65	0.578316	
4	2	6	510	600	564	0.94	0.68	0.409652	
4	2	6	511	300	192	0.64	0.65	0.990803	
4	2	6	512	200	12	0.06	0.2	0.742064	
4	2	6	513	300	174	0.58	0.67	1.23552	
4	2	6	514	200	30	0.15	0.4	0.932236	
4	2	6	515	400	132	0.33	0.45	1.00758	
4	2	6	516	300	222	0.74	0.7	0.866285	
4	2	6	517	200	106	0.53	0.5	1.28152	
4	2	6	518	200	74	0.37	0.46	0.386652	
4	2	6	519	400	208	0.52	0.475	1.02572	
4	2	6	520	200	48	0.24	0.38	1.4099	
4	2	6	521	500	95	0.19	0.285	0.818428	
4	2	6	522	600	126	0.21	0.25	1.66712	
4	2	6	523	400	380	0.95	0.75	0.489944	
4	2	6	524	600	156	0.26	0.33	0.489397	
4	2	6	525	200	6	0.03	0.15	0.990909	
4	2	6	526	500	220	0.44	0.45	0.890222	
4	2	6	527	200	44	0.22	0.4	1.38722	
4	2	6	528	600	282	0.47	0.5	0.522148	
4	2	6	529	500	440	0.88	0.701	0.685614	
4	2	6	530	300	228	0.76	0.68	1.2786	
4	2	6	531	300	93	0.31	0.4	1.01924	
4	2	6	532	300	237	0.79	0.63	1.6384	
4	2	6	533	600	102	0.17	0.29	1.08873	
4	2	6	534	300	27	0.09	0.25	0.715755	
4	2	6	535	200	120	0.6	0.55	0.720866	
