Subject#	Target_color	Block#	Trial#	Numerosity	N_target	P_true	P_reported	RT	
2	2	2	148	200	102	0.51	0.7	1.55405	
2	2	2	149	500	305	0.61	0.5	0.792283	
2	2	2	150	300	198	0.66	0.6	0.804993	
2	2	2	151	500	385	0.77	0.7	1.76778	
2	2	2	152	200	110	0.55	0.5	1.06599	
2	2	2	153	300	54	0.18	0.2	1.70373	
2	2	2	154	600	222	0.37	0.4	0.417991	
2	2	2	155	200	20	0.1	0.1	0.585234	
2	2	2	156	300	108	0.36	0.25	1.41641	
2	2	2	157	500	95	0.19	0.3	0.473021	
2	2	2	158	300	201	0.67	0.7	0.383855	
2	2	2	159	300	258	0.86	0.8	3.8745	
2	2	2	160	200	70	0.35	0.3	1.88534	
2	2	2	161	500	420	0.84	0.8	0.650977	
2	2	2	162	500	25	0.05	0.1	1.58791	
2	2	2	163	600	12	0.02	0.1	1.00246	
2	2	2	164	200	26	0.13	0.2	0.539273	
2	2	2	165	300	63	0.21	0.3	0.844181	
2	2	2	166	500	390	0.78	0.7	2.74713	
2	2	2	167	400	156	0.39	0.5	1.13056	
2	2	2	168	400	44	0.11	0.25	3.43287	
2	2	2	169	200	82	0.41	0.5	0.832811	
2	2	2	170	400	296	0.74	0.75	1.35149	
2	2	2	171	400	212	0.53	0.6	1.06029	
2	2	2	172	600	96	0.16	0.35	1.6732	
2	2	2	173	400	28	0.07	0.19	1.79945	
2	2	2	174	500	145	0.29	0.35	0.781414	
2	2	2	175	400	284	0.71	0.8	1.73244	
2	2	2	176	600	294	0.49	0.5	0.970681	
2	2	2	177	600	432	0.72	0.7	0.959843	
2	2	2	178	500	125	0.25	0.25	1.4062	
2	2	2	179	500	70	0.14	0.15	1.23883	
2	2	2	180	600	192	0.32	0.4	0.953506	
2	2	2	181	300	225	0.75	0.7	1.40631	
2	2	2	182	500	45	0.09	0.1	2.15683	
2	2	2	183	200	198	0.99	0.999	1.12496	
2	2	2	184	200	196	0.98	0.999	0.936467	
2	2	2	185	500	415	0.83	0.8	0.960915	
2	2	2	186	600	522	0.87	0.75	0.919721	
2	2	2	187	400	80	0.2	0.3	1.08243	
2	2	2	188	400	12	0.03	0.15	1.04141	
2	2	2	189	400	112	0.28	0.35	1.18583	
2	2	2	190	300	132	0.44	0.4	1.06051	
2	2	2	191	500	60	0.12	0.3	0.881209	
2	2	2	192	600	276	0.46	0.5	0.615879	
2	2	2	193	600	300	0.5	0.5	0.772742	
2	2	2	194	300	240	0.8	0.5	1.84461	
2	2	2	195	300	162	0.54	0.5	0.0871733	
2	2	2	196	600	546	0.91	0.85	2.23623	
2	2	2	197	600	300	0.5	0.5	0.915777	
2	2	2	198	400	292	0.73	0.7	0.768735	
2	2	2	199	200	152	0.76	0.7	1.93915	
2	2	2	200	400	32	0.08	0.2	1.01069	
2	2	3	201	200	172	0.86	0.3	2.77401	
2	2	3	202	400	324	0.81	0.7	2.21878	
2	2	3	203	200	192	0.96	0.9	1.20998	
2	2	3	204	400	40	0.1	0.3	0.922369	
2	2	3	205	600	6	0.01	0.1	0.625445	
2	2	3	206	300	72	0.24	0.4	2.22409	
2	2	3	207	400	196	0.49	0.5	0.379867	
2	2	3	208	400	52	0.13	0.2	1.19915	
2	2	3	209	200	178	0.89	0.85	2.81989	
2	2	3	210	500	310	0.62	0.7	1.39873	
2	2	3	211	200	114	0.57	0.5	0.649201	
2	2	3	212	400	104	0.26	0.3	3.48838	
2	2	3	213	500	400	0.8	0.8	0.948806	
2	2	3	214	200	134	0.67	0.7	0.801921	
2	2	3	215	200	154	0.77	0.7	0.620751	
2	2	3	216	200	116	0.58	0.6	1.40128	
2	2	3	217	600	300	0.5	0.5	0.675828	
2	2	3	218	200	38	0.19	0.1	1.00108	
2	2	3	219	500	45	0.09	0.1	1.28776	
2	2	3	220	200	94	0.47	0.5	1.01261	
2	2	3	221	300	90	0.3	0.4	1.26521	
2	2	3	222	200	142	0.71	0.67	2.17995	
2	2	3	223	400	32	0.08	0.2	2.32634	
2	2	3	224	400	164	0.41	0.45	3.4361	
2	2	3	225	500	160	0.32	0.45	0.661566	
2	2	3	226	600	468	0.78	0.7	0.960615	
2	2	3	227	400	84	0.21	0.3	1.03513	
2	2	3	228	200	184	0.92	0.8	6.1778	
2	2	3	229	500	375	0.75	0.75	1.66535	
2	2	3	230	200	132	0.66	0.65	0.875946	
2	2	3	231	500	135	0.27	0.3	1.81455	
2	2	3	232	600	582	0.97	0.9	0.450934	
2	2	3	233	300	54	0.18	0.2	1.31198	
2	2	3	234	600	228	0.38	0.5	1.3705	
2	2	3	235	600	408	0.68	0.7	0.832019	
2	2	3	236	600	72	0.12	0.2	0.838922	
2	2	3	237	600	90	0.15	0.2	0.537252	
2	2	3	238	500	110	0.22	0.25	0.736528	
2	2	3	239	300	18	0.06	0.1	1.54694	
2	2	3	240	500	155	0.31	0.4	0.611437	
2	2	3	241	400	12	0.03	0.15	0.944277	
2	2	3	242	300	261	0.87	0.8	0.364878	
2	2	3	243	600	384	0.64	0.68	0.484189	
2	2	3	244	400	80	0.2	0.21	1.27497	
2	2	3	245	500	420	0.84	0.85	3.73346	
2	2	3	246	400	216	0.54	0.6	0.82014	
2	2	3	247	200	106	0.53	0.6	0.868514	
2	2	3	248	200	74	0.37	0.4	0.293525	
2	2	3	249	200	158	0.79	0.7	2.5807	
2	2	3	250	300	207	0.69	0.6	1.80615	
2	2	3	251	300	135	0.45	0.5	0.798447	
2	2	3	252	600	168	0.28	0.3	0.92541	
2	2	3	253	300	210	0.7	0.7	0.682217	
2	2	3	254	500	80	0.16	0.2	0.6672	
2	2	3	255	400	332	0.83	0.18	0.624201	
2	2	3	256	300	228	0.76	0.15	1.47475	
2	2	3	257	300	183	0.61	0.6	0.88115	
2	2	3	258	400	160	0.4	0.5	0.716098	
2	2	3	259	400	100	0.25	0.4	0.651176	
2	2	3	260	500	55	0.11	0.25	0.768109	
2	2	3	261	400	360	0.9	0.8	0.509419	
2	2	3	262	500	255	0.51	0.5	0.916172	
2	2	3	263	200	4	0.02	0.05	2.45133	
2	2	3	264	300	129	0.43	0.4	0.99124	
2	2	3	265	600	432	0.72	0.75	0.409646	
2	2	3	266	500	195	0.39	0.4	1.17024	
2	2	3	267	500	260	0.52	0.5	0.364666	
2	2	3	268	600	336	0.56	0.6	0.993766	
2	2	3	269	400	136	0.34	0.4	0.256417	
2	2	3	270	300	165	0.55	0.6	0.741832	
2	2	3	271	600	378	0.63	0.7	2.30657	
2	2	3	272	500	465	0.93	0.85	0.956113	
2	2	3	273	500	85	0.17	0.3	0.720945	
2	2	3	274	300	144	0.48	0.5	0.890086	
2	2	3	275	400	396	0.99	0.95	1.05698	
2	2	3	276	600	138	0.23	0.3	1.35662	
2	2	3	277	600	198	0.33	0.4	1.15943	
2	2	3	278	600	210	0.35	0.4	0.578394	
2	2	3	279	600	84	0.14	0.3	2.78942	
2	2	3	280	500	470	0.94	0.86	2.93559	
2	2	3	281	300	255	0.85	0.85	1.02109	
2	2	3	282	600	546	0.91	0.8	0.663977	
2	2	3	283	200	148	0.74	0.6	0.859675	
2	2	3	284	400	260	0.65	0.65	0.97069	
2	2	3	285	600	354	0.59	0.5	0.553593	
2	2	3	286	500	20	0.04	0.1	1.79855	
2	2	3	287	300	87	0.29	0.4	1.12876	
2	2	3	288	400	328	0.82	0.7	0.623	
2	2	3	289	200	14	0.07	0.15	0.881966	
2	2	3	290	200	196	0.98	0.999	0.777407	
2	2	3	291	600	300	0.5	0.5	0.730978	
2	2	3	292	300	132	0.44	0.45	0.830023	
2	2	3	293	300	15	0.05	0.1	0.885283	
2	2	3	294	500	440	0.88	0.85	0.522277	
2	2	3	295	300	219	0.73	0.76	2.46393	
2	2	3	296	300	108	0.36	0.48	2.45484	
2	2	3	297	500	210	0.42	0.5	0.196141	
2	2	3	298	400	240	0.6	0.6	0.609654	
2	2	3	299	300	138	0.46	0.5	0.806487	
2	2	3	300	200	190	0.95	0.9	1.03561	
2	2	4	301	300	54	0.18	0.3	1.25987	
2	2	4	302	300	219	0.73	0.65	1.3707	
2	2	4	303	600	36	0.06	0.2	0.825183	
2	2	4	304	400	160	0.4	0.5	1.58802	
2	2	4	305	500	10	0.02	0.1	1.05251	
2	2	4	306	600	114	0.19	0.3	1.08322	
2	2	4	307	400	4	0.01	0.05	1.76188	
2	2	4	308	500	380	0.76	0.7	1.54227	
2	2	4	309	300	45	0.15	0.2	1.89291	
2	2	4	310	600	564	0.94	0.85	2.34693	
2	2	4	311	300	99	0.33	0.35	2.36418	
2	2	4	312	300	12	0.04	0.1	0.840406	
2	2	4	313	500	225	0.45	0.6	0.70144	
2	2	4	314	600	126	0.21	0.35	0.700205	
2	2	4	315	300	267	0.89	0.8	1.63725	
2	2	4	316	300	75	0.25	0.5	3.92561	
2	2	4	317	600	384	0.64	0.6	0.424718	
2	2	4	318	400	112	0.28	0.4	0.159826	
2	2	4	319	400	196	0.49	0.5	0.693532	
2	2	4	320	200	144	0.72	0.65	3.00271	
2	2	4	321	300	39	0.13	0.2	1.07805	
2	2	4	322	200	198	0.99	0.99	1.16522	
2	2	4	323	400	104	0.26	0.4	1.41138	
2	2	4	324	400	380	0.95	0.9	0.828078	
2	2	4	325	300	48	0.16	0.2	1.86155	
2	2	4	326	400	44	0.11	0.25	0.757912	
2	2	4	327	500	410	0.82	0.8	1.90505	
2	2	4	328	400	120	0.3	0.4	2.24135	
2	2	4	329	500	70	0.14	0.3	1.07559	
2	2	4	330	500	300	0.6	0.7	0.862415	
2	2	4	331	600	504	0.84	0.8	1.35739	
2	2	4	332	200	176	0.88	0.8	0.761628	
2	2	4	333	200	16	0.08	0.17	0.91859	
2	2	4	334	200	170	0.85	0.85	3.21139	
2	2	4	335	500	275	0.55	0.5	0.676082	
2	2	4	336	600	288	0.48	0.5	0.0809361	
2	2	4	337	600	468	0.78	0.75	2.69644	
2	2	4	338	400	388	0.97	0.9	0.560298	
2	2	4	339	600	144	0.24	0.3	0.561398	
2	2	4	340	200	10	0.05	0.1	1.49675	
2	2	4	341	200	84	0.42	0.5	1.341	
2	2	4	342	500	115	0.23	0.35	1.94349	
2	2	4	343	500	460	0.92	0.85	1.10356	
2	2	4	344	300	159	0.53	0.5	0.37523	
2	2	4	345	300	273	0.91	0.85	1.00463	
2	2	4	346	500	450	0.9	0.7	1.42812	
2	2	4	347	200	130	0.65	0.6	1.08411	
2	2	4	348	600	522	0.87	0.7	0.722831	
2	2	4	349	600	408	0.68	0.6	1.62604	
2	2	4	350	200	134	0.67	0.6	0.604151	
2	2	4	351	300	30	0.1	0.2	0.999354	
2	2	4	352	400	200	0.5	0.4	1.3306	
2	2	4	353	200	118	0.59	0.5	1.02902	
2	2	4	354	600	498	0.83	0.7	1.71135	
2	2	4	355	300	171	0.57	0.5	0.749456	
2	2	4	356	200	126	0.63	0.65	1.25849	
2	2	4	357	200	6	0.03	0.1	0.826948	
2	2	4	358	500	490	0.98	0.95	0.448122	
2	2	4	359	400	136	0.34	0.4	0.771191	
2	2	4	360	400	296	0.74	0.65	3.20026	
2	2	4	361	500	145	0.29	0.3	0.779481	
2	2	4	362	300	108	0.36	0.4	0.798695	
2	2	4	363	300	243	0.81	0.7	0.751484	
2	2	4	364	400	36	0.09	0.2	0.999902	
2	2	4	365	500	355	0.71	0.7	3.72072	
2	2	4	366	500	190	0.38	0.5	2.52433	
2	2	4	367	400	124	0.31	0.37	1.43382	
2	2	4	368	300	168	0.56	0.6	0.898971	
2	2	4	369	400	172	0.43	0.5	1.00997	
2	2	4	370	200	104	0.52	0.55	0.924923	
2	2	4	371	600	396	0.66	0.65	0.727955	
2	2	4	372	500	135	0.27	0.35	0.922915	
2	2	4	373	200	124	0.62	0.5	0.697697	
2	2	4	374	400	88	0.22	0.35	2.59665	
2	2	4	375	600	72	0.12	0.3	1.15862	
2	2	4	376	600	414	0.69	0.8	0.655636	
2	2	4	377	600	246	0.41	0.44	0.88104	
2	2	4	378	400	372	0.93	0.86	1.22391	
2	2	4	379	200	158	0.79	0.85	0.8283	
2	2	4	380	400	80	0.2	0.3	3.98462	
2	2	4	381	200	154	0.77	0.7	1.33176	
2	2	4	382	600	192	0.32	0.338	1.55008	
2	2	4	383	300	138	0.46	0.4	3.10962	
2	2	4	384	300	258	0.86	0.8	0.597962	
2	2	4	385	300	51	0.17	0.2	0.832618	
2	2	4	386	600	306	0.51	0.6	0.525537	
2	2	4	387	500	375	0.75	0.7	1.64207	
2	2	4	388	600	420	0.7	0.7	1.24264	
2	2	4	389	400	244	0.61	0.5	0.709114	
2	2	4	390	500	480	0.96	0.9	2.62608	
2	2	4	391	200	116	0.58	0.6	1.45899	
2	2	4	392	300	141	0.47	0.5	0.703314	
2	2	4	393	500	220	0.44	0.5	0.852096	
2	2	4	394	400	156	0.39	0.4	0.524992	
2	2	4	395	200	70	0.35	0.4	0.762279	
2	2	4	396	500	250	0.5	0.5	0.0592888	
2	2	4	397	500	185	0.37	0.5	0.886867	
2	2	4	398	600	42	0.07	0.2	0.545382	
2	2	4	399	200	108	0.54	0.5	0.819546	
2	2	4	400	200	160	0.8	0.8	0.936592	
2	2	5	401	200	72	0.36	0.35	2.58419	
2	2	5	402	200	114	0.57	0.5	1.01332	
2	2	5	403	500	65	0.13	0.2	1.56596	
2	2	5	404	500	35	0.07	0.18	1.97719	
2	2	5	405	300	285	0.95	0.95	2.19089	
2	2	5	406	600	486	0.81	0.8	1.82141	
2	2	5	407	600	288	0.48	0.45	1.35161	
2	2	5	408	500	85	0.17	0.25	0.848216	
2	2	5	409	300	3	0.01	0.08	1.39926	
2	2	5	410	400	344	0.86	0.8	3.16208	
2	2	5	411	200	100	0.5	0.5	1.22151	
2	2	5	412	400	332	0.83	0.75	2.01612	
2	2	5	413	600	210	0.35	0.45	1.51835	
2	2	5	414	200	18	0.09	0.15	2.33908	
2	2	5	415	400	272	0.68	0.65	0.996761	
2	2	5	416	300	246	0.82	0.7	1.9158	
2	2	5	417	200	82	0.41	0.5	1.11182	
2	2	5	418	400	268	0.67	0.65	0.728626	
2	2	5	419	500	295	0.59	0.6	0.719471	
2	2	5	420	400	64	0.16	0.25	1.112	
2	2	5	421	400	108	0.27	0.2	1.81532	
2	2	5	422	300	207	0.69	0.75	1.16677	
2	2	5	423	600	144	0.24	0.3	1.71143	
2	2	5	424	500	375	0.75	0.8	3.73949	
2	2	5	425	500	450	0.9	0.8	0.784819	
2	2	5	426	500	235	0.47	0.5	0.85998	
2	2	5	427	500	165	0.33	0.4	0.732105	
2	2	5	428	200	90	0.45	0.4	0.761544	
2	2	5	429	400	160	0.4	0.45	0.640547	
2	2	5	430	400	336	0.84	0.85	2.97061	
2	2	5	431	200	56	0.28	0.2	0.856007	
2	2	5	432	600	336	0.56	0.5	0.761079	
2	2	5	433	500	495	0.99	0.95	1.38786	
2	2	5	434	400	124	0.31	0.35	2.62459	
2	2	5	435	200	28	0.14	0.2	0.954156	
2	2	5	436	300	240	0.8	0.35	1.02107	
2	2	5	437	300	90	0.3	0.3	3.36539	
2	2	5	438	300	216	0.72	0.75	1.84482	
2	2	5	439	600	174	0.29	0.4	1.07304	
2	2	5	440	300	255	0.85	0.8	1.53793	
2	2	5	441	600	396	0.66	0.66	0.768608	
2	2	5	442	600	156	0.26	0.38	1.46947	
2	2	5	443	500	270	0.54	0.5	0.834939	
2	2	5	444	300	36	0.12	0.2	4.52184	
2	2	5	445	500	55	0.11	0.15	4.57236	
2	2	5	446	400	308	0.77	0.75	0.798942	
2	2	5	447	600	36	0.06	0.1	2.50154	
2	2	5	448	400	32	0.08	0.15	0.765392	
2	2	5	449	300	63	0.21	0.2	0.640561	
2	2	5	450	200	130	0.65	0.65	1.50365	
2	2	5	451	500	395	0.79	0.8	0.710159	
2	2	5	452	200	110	0.55	0.65	0.907937	
2	2	5	453	300	117	0.39	0.4	0.840825	
2	2	5	454	300	54	0.18	0.2	0.877831	
2	2	5	455	600	252	0.42	0.4	0.844843	
2	2	5	456	300	30	0.1	0.25	3.43556	
2	2	5	457	400	372	0.93	0.9	0.997676	
2	2	5	458	200	6	0.03	0.05	0.774311	
2	2	5	459	200	46	0.23	0.3	1.25715	
2	2	5	460	500	290	0.58	0.5	4.82654	
2	2	5	461	400	388	0.97	0.95	2.01701	
2	2	5	462	200	148	0.74	0.7	1.59331	
2	2	5	463	500	110	0.22	0.35	3.24802	
2	2	5	464	400	348	0.87	0.8	3.46545	
2	2	5	465	300	15	0.05	0.1	4.10264	
2	2	5	466	300	189	0.63	0.5	0.915732	
2	2	5	467	200	64	0.32	0.4	2.05481	
2	2	5	468	600	258	0.43	0.5	0.845026	
2	2	5	469	200	184	0.92	0.9	1.38374	
2	2	5	470	500	250	0.5	0.5	0.730422	
2	2	5	471	600	576	0.96	0.9	1.7456	
2	2	5	472	400	312	0.78	0.7	1.40162	
2	2	5	473	300	6	0.02	0.1	0.74829	
2	2	5	474	600	372	0.62	0.5	0.297319	
2	2	5	475	600	150	0.25	0.3	2.72062	
2	2	5	476	600	222	0.37	0.4	0.644237	
2	2	5	477	500	440	0.88	0.2	0.921192	
2	2	5	478	500	470	0.94	0.8	0.729994	
2	2	5	479	500	365	0.73	0.7	0.671292	
2	2	5	480	500	455	0.91	0.8	1.53756	
2	2	5	481	400	80	0.2	0.25	0.75835	
2	2	5	482	300	183	0.61	0.6	1.11324	
2	2	5	483	300	210	0.7	0.65	0.804351	
2	2	5	484	200	102	0.51	0.5	0.999579	
2	2	5	485	200	152	0.76	0.7	0.688721	
2	2	5	486	600	204	0.34	0.4	0.681012	
2	2	5	487	500	220	0.44	0.5	0.882312	
2	2	5	488	200	104	0.52	0.5	1.05345	
2	2	5	489	600	426	0.71	0.7	2.5925	
2	2	5	490	400	76	0.19	0.3	1.10441	
2	2	5	491	400	392	0.98	0.95	1.86308	
2	2	5	492	400	356	0.89	0.78	0.768742	
2	2	5	493	600	360	0.6	0.6	0.892371	
2	2	5	494	200	30	0.15	0.3	0.671522	
2	2	5	495	600	276	0.46	0.5	0.786259	
2	2	5	496	400	256	0.64	0.6	0.709464	
2	2	5	497	300	159	0.53	0.5	0.986897	
2	2	5	498	600	24	0.04	0.15	1.10192	
2	2	5	499	200	76	0.38	0.4	1.22675	
2	2	5	500	300	147	0.49	0.5	0.923404	
2	2	6	501	200	176	0.88	0.9	1.51497	
2	2	6	502	500	120	0.24	0.4	4.4309	
2	2	6	503	600	324	0.54	0.5	0.474151	
2	2	6	504	500	330	0.66	0.6	3.75331	
2	2	6	505	400	220	0.55	0.5	2.26489	
2	2	6	506	300	222	0.74	0.7	2.00489	
2	2	6	507	400	384	0.96	0.9	0.85495	
2	2	6	508	300	90	0.3	0.6	2.44324	
2	2	6	509	600	78	0.13	0.2	4.48119	
2	2	6	510	300	183	0.61	0.6	0.937141	
2	2	6	511	400	16	0.04	0.1	1.55983	
2	2	6	512	300	228	0.76	0.6	1.64828	
2	2	6	513	300	150	0.5	0.5	1.0324	
2	2	6	514	400	8	0.02	0.1	0.823051	
2	2	6	515	400	60	0.15	0.2	3.35367	
2	2	6	516	300	102	0.34	0.4	3.18548	
2	2	6	517	600	18	0.03	0.1	3.04271	
2	2	6	518	200	66	0.33	0.3	7.81778	
2	2	6	519	400	80	0.2	0.3	2.23591	
2	2	6	520	400	64	0.16	0.3	0.794513	
2	2	6	521	400	316	0.79	0.75	1.83305	
2	2	6	522	600	108	0.18	0.4	1.26503	
2	2	6	523	200	188	0.94	0.9	0.985437	
2	2	6	524	600	300	0.5	0.5	0.130497	
2	2	6	525	300	234	0.78	0.65	2.85961	
2	2	6	526	400	284	0.71	0.65	2.80135	
2	2	6	527	400	260	0.65	0.6	1.32712	
2	2	6	528	300	132	0.44	0.4	0.491846	
2	2	6	529	500	235	0.47	0.5	0.300957	
2	2	6	530	500	260	0.52	0.5	0.382368	
2	2	6	531	500	230	0.46	0.5	0.293622	
2	2	6	532	200	2	0.01	0.01	1.89014	
2	2	6	533	500	40	0.08	0.15	0.739146	
2	2	6	534	400	232	0.58	0.7	2.2042	
2	2	6	535	300	255	0.85	0.8	0.947263	
